"sample_id","group","PC1","PC2","sample_connectivity","connectivity_z","excluded"
"GSM1602896","Normal",21.0151436337171,53.8218721117115,746.10073926642,-2.15039923605002,FALSE
"GSM1602897","Normal",26.6173640714758,48.730886165508,749.253413565638,-1.79609903326093,FALSE
"GSM1602898","Normal",27.5367292821585,31.4983349022417,763.023918111446,-0.248558091814231,FALSE
"GSM1602899","Normal",13.7828997022002,42.4946762708571,761.142977681366,-0.459939767357654,FALSE
"GSM1602900","Normal",17.2905820533488,48.0672013604403,755.640450407,-1.07831843388965,FALSE
"GSM1602901","Normal",24.140951971004,42.2119451242384,755.192381318901,-1.1286728167754,FALSE
"GSM1602902","Sepsis",-36.8990646826682,-13.7466112809804,763.780527846374,-0.163529650219925,FALSE
"GSM1602903","Sepsis",28.8437639787738,-29.6587184030917,743.227946100461,-2.47324616049208,FALSE
"GSM1602904","Sepsis",7.48587589568772,12.7660885297107,770.636117435557,0.606907303032226,FALSE
"GSM1602905","Sepsis",-2.71513980367966,33.1401114590243,768.445476960209,0.36072127460354,FALSE
"GSM1602906","Sepsis",-15.6681055079196,17.0271254779588,767.062796492624,0.205334474838275,FALSE
"GSM1602907","Sepsis",13.9506455949567,5.74296364179961,760.901508411722,-0.48707628800098,FALSE
"GSM1602908","Sepsis",2.46078547740892,-16.9111081114375,758.721460225056,-0.732071946073576,FALSE
"GSM1602909","Normal",36.1811676493491,41.3164840260416,749.201361315274,-1.80194870915812,FALSE
"GSM1602910","Normal",41.7566907240709,27.2916871526853,755.803407808674,-1.06000514333705,FALSE
"GSM1602911","Normal",23.2141866555635,36.2594721743856,761.684332147871,-0.399101894789988,FALSE
"GSM1602912","Sepsis",22.9532700272389,-14.0746114895386,763.998388865212,-0.139046244758921,FALSE
"GSM1602913","Normal",26.8328496487662,47.6183551243712,751.157392091732,-1.58212831701276,FALSE
"GSM1602914","Normal",35.7663296228719,36.0495308114497,752.423542870207,-1.43983722221537,FALSE
"GSM1602915","Normal",35.0258248334665,36.6979123199059,755.298048996049,-1.11679779389365,FALSE
"GSM1602916","Normal",33.3653197444441,33.4925782077365,757.553984336122,-0.863273873371694,FALSE
"GSM1602917","Normal",15.8506171470123,27.6384136177152,767.698451491641,0.276769920964538,FALSE
"GSM1602918","Sepsis",25.1270095245854,21.268235346717,767.400323665381,0.243266063833766,FALSE
"GSM1602919","Sepsis",-28.6410526638777,22.8615619790118,760.803255401535,-0.498118044341749,FALSE
"GSM1602920","Normal",12.4803154035785,45.7542158229061,757.573942258924,-0.861030985136175,FALSE
"GSM1602921","Sepsis",3.26036494107402,7.48704574771901,771.960453590664,0.75573731964109,FALSE
"GSM1602922","Sepsis",-33.1274341479861,2.87753275688429,761.903496246704,-0.374472048097609,FALSE
"GSM1602923","Sepsis",-3.23006549235411,-13.6024418075693,742.396222425198,-2.5667159701972,FALSE
"GSM1602924","Sepsis",-40.0223555743465,0.995414543207946,758.481164437398,-0.759076589819309,FALSE
