"gene","HC1","HC2","NSES"
"MRPL44",5.23916589294564,5.15237377129022,5.2520788307383
"CUL3",6.0084396527514,6.04581683429422,6.43647455431806
"DOCK10",5.42931587612097,5.75127484793027,5.76225821868372
"MFF",6.42054890480812,6.68180946011435,7.07801244681066
"AGFG1",6.32802562553263,7.18354829977047,9.53929925733597
"TRIP12",6.0084396527514,4.88091111817509,6.13839840344629
"SP110",5.74774357290188,6.39857908435901,5.76225821868372
"SP140L",4.76169449409717,4.54624760585208,4.45565018125735
"SP100",6.0084396527514,6.59343660024882,6.68338572932004
"CAB39",5.42931587612097,4.54624760585208,5.61139554019353
"PSMD1",5.88397211596874,4.10973135280164,5.2520788307383
"NCL",7.37048392992292,7.12170072754468,7.18873819124436
"PTMA",11.7913192386322,12.0451873866166,10.2313891838125
"PDE6D",3.48082754210608,4.10973135280164,4.04905405047373
"COPS7B",4.76169449409717,4.10973135280164,3.48082754210608
"DIS3L2",4.04312272295644,3.48082754210608,4.45565018125735
"TIGD1",3.48082754210608,4.88091111817509,4.77248964499869
"EIF4E2",5.59729726055919,5.90604956903415,5.61139554019353
"GIGYF2",4.04312272295644,4.54624760585208,4.45565018125735
"INPP5D",5.74774357290188,5.15237377129022,5.61139554019353
"DGKD",4.76169449409717,5.75127484793027,4.04905405047373
"ARL4C",8.29676873575056,8.46258047416695,6.13839840344629
"AC105760.2",4.04312272295644,3.48082754210608,4.04905405047373
"COPS8",5.42931587612097,5.57787780722941,5.0321216312624
"LRRFIP1",8.41393853650324,9.09795796413107,8.69815457280676
"UBE2F",5.23916589294564,5.15237377129022,6.52355884335602
"ILKAP",5.02009356627595,4.88091111817509,5.44289479092054
"HES6",3.48082754210608,4.10973135280164,4.04905405047373
"PER2",4.44669159404492,4.88091111817509,4.04905405047373
"TRAF3IP1",4.44669159404492,4.10973135280164,3.48082754210608
"ASB1",4.44669159404492,4.88091111817509,4.04905405047373
"HDAC4",4.04312272295644,3.48082754210608,4.45565018125735
"AC062017.1",3.48082754210608,4.10973135280164,4.04905405047373
"NDUFA10",6.66708727658494,5.57787780722941,5.61139554019353
"COPS9",6.87758025613716,6.98943389654848,6.95807684073785
"DUSP28",4.04312272295644,4.88091111817509,4.04905405047373
"RNPEPL1",6.12301650389485,5.57787780722941,6.68338572932004
"CAPN10-DT",4.04312272295644,3.48082754210608,4.04905405047373
"GPR35",5.02009356627595,4.54624760585208,3.48082754210608
"MTERF4",6.50749437901301,6.39857908435901,5.44289479092054
"PASK",5.02009356627595,5.15237377129022,4.45565018125735
"PPP1R7",5.59729726055919,6.59343660024882,5.0321216312624
"HDLBP",4.44669159404492,4.54624760585208,4.45565018125735
"SEPT2",6.94143204317514,6.68180946011435,6.89415022931637
"FARP2",4.76169449409717,4.54624760585208,4.04905405047373
"THAP4",5.59729726055919,5.15237377129022,4.77248964499869
"ATG4B",5.88397211596874,4.54624760585208,5.76225821868372
"DTYMK",4.04312272295644,4.54624760585208,4.04905405047373
"ING5",4.44669159404492,4.88091111817509,4.77248964499869
"D2HGDH",4.04312272295644,3.48082754210608,4.45565018125735
"NEU4",5.02009356627595,4.10973135280164,3.48082754210608
"CRBN",6.50749437901301,5.90604956903415,6.60568442928479
"SUMF1",4.04312272295644,4.88091111817509,4.45565018125735
"BHLHE40",6.22915951780443,6.84380549892419,6.52355884335602
"ARL8B",5.02009356627595,5.15237377129022,6.75711516621442
"EDEM1",4.44669159404492,5.38075636542466,5.61139554019353
"THUMPD3-AS1",5.59729726055919,5.75127484793027,5.0321216312624
"THUMPD3",5.02009356627595,4.88091111817509,5.44289479092054
"SETD5",4.04312272295644,4.10973135280164,5.0321216312624
"MTMR14",6.22915951780443,5.15237377129022,6.34379405572357
"BRPF1",4.44669159404492,4.10973135280164,4.04905405047373
"TADA3",3.48082754210608,5.57787780722941,4.45565018125735
"ARPC4",6.87758025613716,7.12170072754468,7.52052684447922
"TTLL3",3.48082754210608,4.88091111817509,4.45565018125735
"RPUSD3",3.48082754210608,4.10973135280164,4.04905405047373
"JAGN1",5.23916589294564,4.54624760585208,4.04905405047373
"EMC3",6.50749437901301,6.17323145804348,6.75711516621442
"BRK1",7.84128146380367,7.50753093925681,7.68067198790439
"VHL",5.59729726055919,4.88091111817509,5.0321216312624
"TATDN2",4.44669159404492,3.48082754210608,4.45565018125735
"SEC13",4.04312272295644,4.88091111817509,4.04905405047373
"ATG7",4.44669159404492,4.54624760585208,4.45565018125735
"VGLL4",5.59729726055919,5.57787780722941,5.0321216312624
"TAMM41",5.23916589294564,3.48082754210608,4.77248964499869
"MKRN2",3.48082754210608,4.10973135280164,4.04905405047373
"RAF1",6.81077107757232,6.59343660024882,6.52355884335602
"RPL32",12.8338962738576,12.8541802878626,12.1766603236732
"IQSEC1",6.66708727658494,6.17323145804348,6.02358031004547
"NUP210",5.42931587612097,4.88091111817509,5.0321216312624
"TMEM43",4.76169449409717,4.54624760585208,4.45565018125735
"AC093495.1",4.76169449409717,4.88091111817509,4.45565018125735
"XPC",4.76169449409717,3.48082754210608,4.77248964499869
"LSM3",6.32802562553263,6.17323145804348,5.89882800467142
"SLC6A6",6.42054890480812,6.29030069184318,8.95471120164444
"CCDC174",4.04312272295644,4.10973135280164,5.0321216312624
"FGD5-AS1",5.23916589294564,5.15237377129022,5.0321216312624
"NR2C2",4.76169449409717,4.10973135280164,4.77248964499869
"MRPS25",5.42931587612097,4.54624760585208,4.04905405047373
"RBSN",4.76169449409717,4.10973135280164,4.45565018125735
"CAPN7",5.02009356627595,4.10973135280164,5.61139554019353
"SH3BP5",6.42054890480812,6.49929514702503,7.0192906112945
"EAF1",6.22915951780443,7.24285313188096,6.13839840344629
"HACL1",3.48082754210608,4.10973135280164,4.04905405047373
"BTD",4.04312272295644,4.10973135280164,3.48082754210608
"ANKRD28",6.0084396527514,5.90604956903415,7.2410691759742
"DPH3",5.02009356627595,6.04581683429422,5.76225821868372
"OXNAD1",5.23916589294564,4.54624760585208,4.77248964499869
"RFTN1",4.04312272295644,4.10973135280164,4.45565018125735
"PLCL2",4.76169449409717,4.88091111817509,3.48082754210608
"TBC1D5",5.02009356627595,4.54624760585208,4.45565018125735
"SATB1",6.22915951780443,4.54624760585208,5.76225821868372
"RAB5A",5.42931587612097,6.39857908435901,6.89415022931637
"KAT2B",4.44669159404492,4.10973135280164,4.04905405047373
"UBE2E1",4.76169449409717,5.15237377129022,4.04905405047373
"RPL15",11.1194260885961,11.0716596126577,10.5441410720524
"NR1D2",6.32802562553263,6.39857908435901,5.44289479092054
"TOP2B",6.22915951780443,5.38075636542466,5.89882800467142
"NGLY1",3.48082754210608,5.57787780722941,5.44289479092054
"OXSM",3.48082754210608,4.88091111817509,4.04905405047373
"SLC4A7",5.59729726055919,4.10973135280164,4.04905405047373
"CMC1",5.23916589294564,5.15237377129022,5.2520788307383
"AZI2",5.02009356627595,4.88091111817509,5.2520788307383
"TGFBR2",6.94143204317514,5.57787780722941,6.02358031004547
"STT3B",6.22915951780443,5.90604956903415,6.02358031004547
"CMTM8",4.04312272295644,4.10973135280164,4.04905405047373
"CMTM7",5.74774357290188,5.75127484793027,5.44289479092054
"CMTM6",8.27214798029008,7.29981607294753,7.75453674818896
"DYNC1LI1",6.42054890480812,5.15237377129022,5.61139554019353
"CNOT10",4.04312272295644,4.54624760585208,4.04905405047373
"GLB1",4.04312272295644,4.10973135280164,3.48082754210608
"CRTAP",7.11760247419472,5.90604956903415,4.04905405047373
"UBP1",4.76169449409717,5.15237377129022,5.2520788307383
"CLASP2",4.44669159404492,4.54624760585208,4.77248964499869
"AC112220.4",4.04312272295644,3.48082754210608,4.04905405047373
"PDCD6IP",4.76169449409717,5.90604956903415,5.0321216312624
"TRANK1",4.04312272295644,4.54624760585208,4.04905405047373
"EPM2AIP1",6.0084396527514,4.54624760585208,5.61139554019353
"MLH1",4.04312272295644,4.88091111817509,3.48082754210608
"LRRFIP2",5.88397211596874,5.57787780722941,7.75453674818896
"GOLGA4",6.50749437901301,5.90604956903415,6.24474840414067
"CTDSPL",4.04312272295644,4.10973135280164,4.45565018125735
"VILL",3.48082754210608,4.10973135280164,4.04905405047373
"PLCD1",4.44669159404492,4.88091111817509,4.04905405047373
"ACAA1",4.76169449409717,4.54624760585208,5.2520788307383
"MYD88",5.02009356627595,5.57787780722941,5.44289479092054
"OXSR1",5.02009356627595,4.54624760585208,5.61139554019353
"EXOG",5.88397211596874,4.54624760585208,4.45565018125735
"WDR48",5.59729726055919,5.15237377129022,5.2520788307383
"GORASP1",3.48082754210608,4.10973135280164,4.04905405047373
"CSRNP1",7.11760247419472,7.35461507607964,6.75711516621442
"SLC25A38",4.44669159404492,4.88091111817509,3.48082754210608
"RPSA",11.1467702183361,11.0385716908977,10.3962234999032
"EIF1B",7.66337634622253,8.21853105121961,8.45398353875706
"RPL14",11.6996671925809,11.830006106495,11.134177165982
"CTNNB1",7.7007557739535,8.02938576168477,8.49765747567671
"SEC22C",5.42931587612097,4.88091111817509,5.0321216312624
"SS18L2",6.0084396527514,5.75127484793027,5.0321216312624
"NKTR",7.37048392992292,6.7650800441311,6.60568442928479
"HIGD1A",4.44669159404492,5.57787780722941,5.2520788307383
"POMGNT2",4.04312272295644,4.10973135280164,3.48082754210608
"SNRK",6.94143204317514,6.29030069184318,6.13839840344629
"ANO10",4.44669159404492,4.10973135280164,4.04905405047373
"ABHD5",5.59729726055919,4.54624760585208,6.89415022931637
"ZNF197",3.48082754210608,4.10973135280164,4.04905405047373
"KIAA1143",5.23916589294564,5.15237377129022,4.77248964499869
"ZDHHC3",5.74774357290188,5.57787780722941,6.60568442928479
"EXOSC7",5.02009356627595,4.10973135280164,3.48082754210608
"TMEM158",5.23916589294564,5.75127484793027,4.77248964499869
"LIMD1",4.04312272295644,4.10973135280164,4.45565018125735
"SACM1L",4.04312272295644,4.54624760585208,4.04905405047373
"CCR1",7.11760247419472,7.12170072754468,4.04905405047373
"CCRL2",4.44669159404492,4.10973135280164,4.04905405047373
"CCDC12",6.0084396527514,6.59343660024882,5.61139554019353
"NBEAL2",5.59729726055919,5.57787780722941,6.82725912892822
"SETD2",6.22915951780443,5.57787780722941,5.76225821868372
"KIF9",3.48082754210608,4.10973135280164,4.04905405047373
"KLHL18",5.74774357290188,4.88091111817509,5.76225821868372
"SCAP",4.04312272295644,4.10973135280164,3.48082754210608
"SMARCC1",6.0084396527514,5.57787780722941,5.89882800467142
"DHX30",5.23916589294564,4.10973135280164,5.2520788307383
"CAMP",4.04312272295644,4.54624760585208,5.44289479092054
"NME6",3.48082754210608,4.10973135280164,4.04905405047373
"TMA7",9.5522833177179,9.40103657863711,9.28889783799931
"SHISA5",5.23916589294564,6.04581683429422,5.0321216312624
"PFKFB4",4.04312272295644,3.48082754210608,4.04905405047373
"UQCRC1",4.76169449409717,5.75127484793027,5.44289479092054
"IP6K2",5.42931587612097,5.38075636542466,4.77248964499869
"PRKAR2A",5.02009356627595,6.29030069184318,6.13839840344629
"ARIH2OS",3.48082754210608,4.54624760585208,4.04905405047373
"ARIH2",5.74774357290188,5.75127484793027,5.76225821868372
"P4HTM",3.48082754210608,4.54624760585208,4.45565018125735
"WDR6",4.44669159404492,4.10973135280164,3.48082754210608
"DALRD3",4.76169449409717,4.10973135280164,4.04905405047373
"NDUFAF3",4.04312272295644,4.88091111817509,5.2520788307383
"IMPDH2",4.04312272295644,5.38075636542466,3.48082754210608
"QRICH1",5.42931587612097,5.38075636542466,4.04905405047373
"QARS",5.59729726055919,4.10973135280164,5.0321216312624
"CCDC71",4.04312272295644,4.10973135280164,4.45565018125735
"C3orf62",5.59729726055919,5.38075636542466,4.45565018125735
"USP4",5.74774357290188,5.15237377129022,5.2520788307383
"RHOA",8.54303224000836,8.79529421015536,8.89063191738154
"TCTA",4.04312272295644,4.10973135280164,4.45565018125735
"DAG1",4.44669159404492,4.54624760585208,4.04905405047373
"APEH",3.48082754210608,4.10973135280164,4.45565018125735
"IP6K1",5.59729726055919,4.88091111817509,6.02358031004547
"RBM6",5.23916589294564,4.88091111817509,5.0321216312624
"RBM5",6.22915951780443,6.7650800441311,6.52355884335602
"GNAI2",8.029324297326,8.12705593801163,8.56078522171138
"IFRD2",3.48082754210608,4.88091111817509,4.45565018125735
"NAA80",4.44669159404492,4.54624760585208,3.48082754210608
"TUSC2",4.44669159404492,5.57787780722941,4.45565018125735
"RASSF1",3.48082754210608,4.54624760585208,4.45565018125735
"NPRL2",4.04312272295644,3.48082754210608,4.04905405047373
"CYB561D2",4.76169449409717,3.48082754210608,4.77248964499869
"TMEM115",4.44669159404492,3.48082754210608,4.04905405047373
"MAPKAPK3",5.42931587612097,4.54624760585208,5.0321216312624
"MANF",4.04312272295644,4.10973135280164,4.04905405047373
"RBM15B",5.42931587612097,5.15237377129022,4.45565018125735
"DCAF1",4.04312272295644,4.10973135280164,3.48082754210608
"TEX264",4.44669159404492,4.88091111817509,4.45565018125735
"ABHD14B",4.76169449409717,6.29030069184318,5.0321216312624
"RPL29",11.6904057299487,11.8610931651791,11.211620344855
"DUSP7",4.04312272295644,3.48082754210608,4.04905405047373
"ALAS1",4.04312272295644,4.10973135280164,4.04905405047373
"TWF2",5.74774357290188,5.38075636542466,5.0321216312624
"PPM1M",4.76169449409717,5.90604956903415,5.61139554019353
"WDR82",6.50749437901301,6.29030069184318,6.82725912892822
"GLYCTK",4.04312272295644,4.54624760585208,3.48082754210608
"BAP1",4.76169449409717,4.88091111817509,5.0321216312624
"PHF7",4.04312272295644,3.48082754210608,4.04905405047373
"NISCH",4.44669159404492,4.54624760585208,3.48082754210608
"STAB1",4.44669159404492,4.54624760585208,4.04905405047373
"SMIM4",4.44669159404492,4.88091111817509,4.77248964499869
"PBRM1",5.59729726055919,4.10973135280164,5.0321216312624
"GNL3",5.02009356627595,4.88091111817509,4.77248964499869
"SPCS1",7.06123589755846,7.645780845303,7.43325368995618
"NEK4",4.04312272295644,3.48082754210608,4.04905405047373
"STIMATE",4.04312272295644,4.10973135280164,3.48082754210608
"PRKCD",4.04312272295644,5.38075636542466,5.76225821868372
"TKT",8.43627237202555,8.46258047416695,9.00096938434583
"DCP1A",6.94143204317514,6.29030069184318,5.0321216312624
"ACTR8",4.04312272295644,4.10973135280164,4.45565018125735
"SELENOK",7.84128146380367,8.21853105121961,6.68338572932004
"FAM208A",5.02009356627595,4.10973135280164,4.04905405047373
"ARHGEF3",4.76169449409717,4.10973135280164,4.04905405047373
"APPL1",5.42931587612097,5.75127484793027,4.45565018125735
"PDE12",5.23916589294564,4.10973135280164,6.13839840344629
"ARF4",5.74774357290188,5.38075636542466,5.89882800467142
"DENND6A",5.23916589294564,4.54624760585208,5.76225821868372
"SLMAP",5.02009356627595,4.54624760585208,5.76225821868372
"FLNB",4.76169449409717,3.48082754210608,5.0321216312624
"RPP14",5.02009356627595,3.48082754210608,4.04905405047373
"PXK",5.23916589294564,5.38075636542466,5.44289479092054
"PDHB",5.23916589294564,4.88091111817509,4.04905405047373
"AC135507.1",4.44669159404492,4.10973135280164,4.04905405047373
"KCTD6",4.44669159404492,4.54624760585208,3.48082754210608
"FHIT",4.76169449409717,6.04581683429422,4.04905405047373
"THOC7",5.88397211596874,6.29030069184318,5.44289479092054
"PSMD6",6.58949650157832,6.39857908435901,5.89882800467142
"SLC25A26",4.04312272295644,5.15237377129022,4.77248964499869
"KBTBD8",4.04312272295644,4.54624760585208,3.48082754210608
"SUCLG2",5.42931587612097,5.15237377129022,4.04905405047373
"TMF1",6.32802562553263,5.75127484793027,7.07801244681066
"UBA3",4.44669159404492,3.48082754210608,5.44289479092054
"ARL6IP5",7.32332994351221,7.45833812720662,5.76225821868372
"FRMD4B",4.44669159404492,4.10973135280164,4.04905405047373
"FOXP1",7.8074123352807,7.05708256566736,8.23922603729605
"EIF4E3",4.76169449409717,6.17323145804348,5.0321216312624
"GPR27",3.48082754210608,4.54624760585208,4.04905405047373
"PROK2",5.02009356627595,4.88091111817509,5.44289479092054
"LINC00877",4.76169449409717,5.38075636542466,4.04905405047373
"RYBP",6.42054890480812,6.04581683429422,7.2410691759742
"SHQ1",3.48082754210608,4.10973135280164,4.04905405047373
"PPP4R2",6.32802562553263,5.90604956903415,8.07594860602465
"EBLN2",4.76169449409717,5.15237377129022,4.77248964499869
"CHMP2B",6.74071719423792,6.17323145804348,7.47755009502432
"CGGBP1",6.12301650389485,5.57787780722941,6.02358031004547
"ZNF654",4.44669159404492,4.10973135280164,5.2520788307383
"C3orf38",5.42931587612097,5.57787780722941,4.04905405047373
"NSUN3",4.04312272295644,4.88091111817509,4.77248964499869
"MTRNR2L12",4.76169449409717,5.38075636542466,5.61139554019353
"RIOX2",4.04312272295644,4.54624760585208,4.04905405047373
"CLDND1",5.59729726055919,6.98943389654848,5.76225821868372
"TBC1D23",4.76169449409717,4.54624760585208,3.48082754210608
"NIT2",4.44669159404492,4.88091111817509,3.48082754210608
"TFG",5.59729726055919,5.38075636542466,5.0321216312624
"TRMT10C",6.0084396527514,6.04581683429422,5.2520788307383
"PCNP",6.81077107757232,6.49929514702503,6.02358031004547
"ZBTB11",5.88397211596874,5.57787780722941,5.44289479092054
"RPL24",11.27931016981,11.3017244957516,10.5125562109253
"NXPE3",5.02009356627595,4.10973135280164,4.45565018125735
"NFKBIZ",6.87758025613716,7.55510154356781,8.04684440909023
"CBLB",5.02009356627595,4.54624760585208,5.76225821868372
"BBX",6.58949650157832,5.75127484793027,5.76225821868372
"CD47",6.32802562553263,6.59343660024882,6.43647455431806
"LINC01215",4.76169449409717,3.48082754210608,4.45565018125735
"IFT57",5.23916589294564,4.10973135280164,5.44289479092054
"CIP2A",4.04312272295644,3.48082754210608,4.04905405047373
"DZIP3",4.04312272295644,4.10973135280164,3.48082754210608
"TRAT1",5.42931587612097,4.10973135280164,5.0321216312624
"CD96",5.59729726055919,5.38075636542466,4.77248964499869
"ATG3",6.58949650157832,5.75127484793027,6.34379405572357
"GTPBP8",4.44669159404492,4.10973135280164,4.45565018125735
"NEPRO",5.02009356627595,4.54624760585208,4.04905405047373
"SPICE1",4.44669159404492,3.48082754210608,4.04905405047373
"SIDT1",4.76169449409717,4.10973135280164,3.48082754210608
"SIDT1-AS1",4.04312272295644,4.10973135280164,3.48082754210608
"USF3",5.42931587612097,4.54624760585208,5.89882800467142
"NAA50",5.59729726055919,5.75127484793027,6.34379405572357
"ATP6V1A",5.59729726055919,5.15237377129022,5.0321216312624
"ZDHHC23",4.04312272295644,3.48082754210608,4.04905405047373
"QTRT2",5.23916589294564,4.10973135280164,5.0321216312624
"TIGIT",4.44669159404492,4.10973135280164,3.48082754210608
"ZBTB20",5.74774357290188,6.04581683429422,5.0321216312624
"B4GALT4",3.48082754210608,4.88091111817509,4.45565018125735
"TMEM39A",4.44669159404492,4.10973135280164,4.77248964499869
"TIMMDC1",4.04312272295644,3.48082754210608,4.45565018125735
"ADPRH",4.04312272295644,4.10973135280164,3.48082754210608
