"dataset","sample_id","group","S100A8","independent_score","antigen_score","monocyte_core_score","combined_score"
"GSE134347","GSM3942736","Healthy",7.015533193,1.22054089772068,1.44013036792861,1.42799713049085,-0.219589470207929
"GSE134347","GSM3942737","Healthy",7.540922913,1.23996672165592,1.50545289488951,1.43709045915385,-0.265486173233589
"GSE134347","GSM3942738","Healthy",7.73017919,1.2512176022741,1.50053227973913,1.41902369651237,-0.249314677465032
"GSE134347","GSM3942739","Healthy",7.526241699,1.27775767654568,1.49669314701105,1.44520695047917,-0.218935470465366
"GSE134347","GSM3942740","Healthy",6.85407767,1.22913633137174,1.46022218798817,1.41558596277701,-0.231085856616432
"GSE134347","GSM3942741","Healthy",7.047261254,1.17588510568432,1.44339370196218,1.3750656056135,-0.267508596277863
"GSE134347","GSM3942742","Healthy",7.857556826,1.34719718860723,1.49094782063432,1.44225056953945,-0.143750632027089
"GSE134347","GSM3942743","Healthy",7.315417641,1.23695660277604,1.4817905371824,1.41677527614312,-0.244833934406356
"GSE134347","GSM3942744","Healthy",6.842861242,1.18862028154747,1.51984337038645,1.42702828193993,-0.331223088838977
"GSE134347","GSM3942745","Healthy",7.528016414,1.24031550797829,1.51858762672211,1.3938220286167,-0.27827211874382
"GSE134347","GSM3942746","Sepsis",9.508281265,1.41969300894621,1.32071733851704,1.47158885879445,0.0989756704291658
"GSE134347","GSM3942747","Sepsis",10.0102276,1.57337823930235,0.796275340445318,1.46451078844375,0.777102898857032
"GSE134347","GSM3942748","Sepsis",8.455572408,1.43743461583721,1.44110214462924,1.49850986979487,-0.00366752879203114
"GSE134347","GSM3942749","Sepsis",8.672439297,1.44666448977199,1.52184682481516,1.43140719227418,-0.0751823350431724
"GSE134347","GSM3942750","Sepsis",9.537754019,1.54457487058065,1.07522648645529,1.48911095787394,0.469348384125357
"GSE134347","GSM3942751","Sepsis",9.489984032,1.53976896356062,1.09987876501324,1.47177739375913,0.439890198547382
"GSE134347","GSM3942752","Sepsis",9.14242164,1.53718465574738,0.979119006310983,1.43288322666718,0.558065649436401
"GSE134347","GSM3942753","Sepsis",8.623967809,1.38632145425829,1.30744277710351,1.44803440806788,0.0788786771547787
"GSE134347","GSM3942754","Sepsis",9.61740632,1.54290259508772,1.38277591768123,1.4796280228693,0.160126677406489
"GSE134347","GSM3942755","Sepsis",9.842331844,1.52689891495691,1.28439457972072,1.49688419862758,0.242504335236191
"GSE134347","GSM3942756","Non-infectious ICU",9.873067063,1.52027408349805,1.3937359971758,1.48069040860149,0.12653808632225
"GSE134347","GSM3942757","Sepsis",8.905522398,1.44171176108535,1.48409441101483,1.42092174038132,-0.0423826499294795
"GSE134347","GSM3942758","Non-infectious ICU",9.080331891,1.47038378851284,1.25782992409053,1.42967403853065,0.212553864422304
"GSE134347","GSM3942759","Sepsis",9.32709626,1.5518441181541,1.33895387892315,1.45586782738188,0.21289023923095
"GSE134347","GSM3942760","Sepsis",9.989282547,1.52738515075286,1.2785826171851,1.474729873724,0.248802533567768
"GSE134347","GSM3942761","Sepsis",9.81731065,1.55483417695998,0.933041338496244,1.47127237594101,0.621792838463739
"GSE134347","GSM3942762","Sepsis",10.57666547,1.56093206401308,0.861670618301028,1.44667898310207,0.699261445712054
"GSE134347","GSM3942763","Sepsis",9.87461975,1.52730497427819,1.19892158925053,1.49690798000914,0.328383385027661
"GSE134347","GSM3942764","Non-infectious ICU",8.603539785,1.44620563034347,1.0290538331531,1.41235052641436,0.417151797190376
"GSE134347","GSM3942765","Sepsis",9.748428796,1.51682218500309,1.44184809349393,1.43821871822601,0.0749740915091632
"GSE134347","GSM3942766","Sepsis",10.31246077,1.56581176005578,1.17377880530302,1.46598394132745,0.392032954752763
"GSE134347","GSM3942767","Sepsis",9.952209227,1.55633993747254,1.0153574937425,1.43580756254623,0.540982443730041
"GSE134347","GSM3942768","Sepsis",10.09320504,1.5400799341816,1.21146925784583,1.46392609020592,0.328610676335763
"GSE134347","GSM3942769","Sepsis",9.435238041,1.52831155413509,1.24913016844808,1.49225531159637,0.279181385687004
"GSE134347","GSM3942770","Sepsis",9.296744199,1.46265582998157,1.20955548583854,1.42497971959158,0.25310034414303
"GSE134347","GSM3942771","Non-infectious ICU",9.326371371,1.44794214113098,1.36196506646362,1.46357714922525,0.085977074667354
"GSE134347","GSM3942772","Non-infectious ICU",8.933913157,1.41683713126346,1.50593356824314,1.46308689355547,-0.0890964369796798
"GSE134347","GSM3942773","Healthy",7.044274309,1.19399760899141,1.44599143605426,1.38821998766611,-0.251993827062857
"GSE134347","GSM3942774","Healthy",6.826008321,1.19170895935013,1.51728594346003,1.44764229664431,-0.325576984109895
"GSE134347","GSM3942775","Healthy",6.974598634,1.20931144663412,1.52902062197829,1.41176318543337,-0.319709175344173
"GSE134347","GSM3942776","Healthy",7.525616738,1.23884768546352,1.50517846760542,1.42909931020469,-0.266330782141896
"GSE134347","GSM3942777","Healthy",7.724735265,1.25362770284486,1.49960769157018,1.42275444238404,-0.24597998872532
"GSE134347","GSM3942778","Healthy",7.029774843,1.28834521095721,1.44946384476092,1.43855352904614,-0.161118633803708
"GSE134347","GSM3942779","Healthy",7.317489115,1.29005925977095,1.48228075696057,1.41569682850322,-0.192221497189622
"GSE134347","GSM3942780","Healthy",7.013034157,1.17773056086239,1.50251777163932,1.41654300887279,-0.32478721077693
"GSE134347","GSM3942781","Healthy",7.590856698,1.2465749374933,1.49033648361908,1.40852533655402,-0.243761546125773
"GSE134347","GSM3942782","Healthy",6.959921584,1.2197666020062,1.55238351136449,1.43815320044635,-0.332616909358284
"GSE134347","GSM3942783","Healthy",7.346945268,1.20045682117399,1.42315977739054,1.35549249499735,-0.222702956216557
"GSE134347","GSM3942784","Sepsis",9.033383034,1.42272844724214,0.759776135029479,1.30222457270211,0.662952312212665
"GSE134347","GSM3942785","Sepsis",10.20691685,1.5630255463088,1.10112122152388,1.44811416212722,0.461904324784915
"GSE134347","GSM3942786","Sepsis",9.912464021,1.55676535468327,1.06478877059634,1.40453133307017,0.491976584086928
"GSE134347","GSM3942787","Sepsis",8.910849843,1.42425460728994,1.3573035544571,1.48772408790216,0.0669510528328334
"GSE134347","GSM3942788","Non-infectious ICU",9.358412057,1.48379689843996,1.24759135121875,1.38473376752242,0.236205547221213
"GSE134347","GSM3942789","Non-infectious ICU",8.017686124,1.21415143162869,1.49092094228534,1.46158231687495,-0.276769510656651
"GSE134347","GSM3942790","Sepsis",10.10764448,1.55812961451089,1.14275585247127,1.48958072073523,0.41537376203962
"GSE134347","GSM3942791","Sepsis",10.08993455,1.55531500920147,1.38846811746325,1.4186699302552,0.16684689173822
"GSE134347","GSM3942792","Sepsis",9.334427658,1.51517010545437,1.17677568912392,1.45657883370421,0.33839441633045
"GSE134347","GSM3942793","Sepsis",10.14463785,1.55046463743152,1.15002847582602,1.4838665027249,0.400436161605503
"GSE134347","GSM3942794","Sepsis",9.33637965,1.53436179977352,1.1484793797066,1.42833163063775,0.385882420066918
"GSE134347","GSM3942795","Non-infectious ICU",9.484272074,1.53324429900259,1.30081585957687,1.47299554653003,0.232428439425721
"GSE134347","GSM3942796","Sepsis",9.351335283,1.54517811648108,1.07467820651962,1.42594198627654,0.470499909961453
"GSE134347","GSM3942797","Sepsis",8.976753545,1.45194319466648,1.13557170112651,1.4528733698401,0.316371493539976
"GSE134347","GSM3942798","Non-infectious ICU",9.747664516,1.53286057430952,1.34355539634484,1.47658481753339,0.189305177964677
"GSE134347","GSM3942799","Sepsis",9.45069831,1.52494004930982,1.0630865292,1.43151001640246,0.461853520109819
"GSE134347","GSM3942800","Sepsis",9.585943588,1.45481548823683,1.59579362476827,1.47238843690776,-0.140978136531444
"GSE134347","GSM3942801","Non-infectious ICU",9.859973794,1.4999702807596,1.31476213840259,1.4844418449359,0.185208142357013
"GSE134347","GSM3942802","Sepsis",9.064172503,1.39899197851334,1.2885614357607,1.46115159811797,0.110430542752641
"GSE134347","GSM3942803","Non-infectious ICU",9.487839976,1.54771149970507,1.30295670163814,1.46139267302808,0.244754798066924
"GSE134347","GSM3942804","Sepsis",9.578666118,1.55031009842633,1.39351272290444,1.43428014991346,0.156797375521898
"GSE134347","GSM3942805","Non-infectious ICU",8.824890286,1.45149330897403,0.974320013293966,1.39585371450842,0.477173295680068
"GSE134347","GSM3942806","Sepsis",8.53210115,1.09709752136439,1.38485883730398,1.25351029737973,-0.287761315939591
"GSE134347","GSM3942807","Sepsis",9.977582989,1.52076337878263,1.21080403577979,1.47659617775674,0.309959343002834
"GSE134347","GSM3942808","Sepsis",10.04830716,1.55462529194305,0.882534373124581,1.36650986684988,0.672090918818469
"GSE134347","GSM3942809","Sepsis",9.490420227,1.44688568206501,1.2326802178732,1.45649529492862,0.214205464191809
"GSE134347","GSM3942810","Sepsis",10.06976779,1.56466280264864,0.966602663335555,1.45958508412392,0.598060139313088
"GSE134347","GSM3942811","Sepsis",9.432754944,1.51512736114244,1.21307575387765,1.42915143342134,0.302051607264789
"GSE134347","GSM3942812","Non-infectious ICU",9.080953179,1.3641227921445,1.45010737108813,1.50127472536861,-0.0859845789436335
"GSE134347","GSM3942813","Healthy",7.450979952,1.22451325499372,1.50556089186309,1.42806043445329,-0.281047636869372
"GSE134347","GSM3942814","Healthy",7.28390978,1.19712643906557,1.54384388663401,1.41847420787088,-0.346717447568436
"GSE134347","GSM3942815","Healthy",6.914271547,1.08797783199146,1.53466763925462,1.4072890235504,-0.446689807263167
"GSE134347","GSM3942816","Healthy",7.670500589,1.24046562180723,1.48133953899767,1.45198125537624,-0.240873917190438
"GSE134347","GSM3942817","Healthy",7.205395705,1.1952054917975,1.46516231445201,1.3778056250202,-0.269956822654508
"GSE134347","GSM3942818","Healthy",7.502651722,1.22168161009614,1.36235491518965,1.36929921743095,-0.140673305093506
"GSE134347","GSM3942819","Healthy",7.585393405,1.19137122656039,1.49608855621626,1.37217728578529,-0.304717329655866
"GSE134347","GSM3942820","Healthy",7.881093287,1.25775362188367,1.44918669611765,1.43730969270189,-0.191433074233975
"GSE134347","GSM3942821","Healthy",7.477329216,1.25939886280411,1.47684033388626,1.41827854538485,-0.217441471082149
"GSE134347","GSM3942822","Healthy",6.492068317,1.15270883435281,1.53967091497302,1.41696898228915,-0.386962080620208
"GSE134347","GSM3942823","Healthy",7.146137145,1.2429791927143,1.50770023084152,1.47242348258905,-0.264721038127218
"GSE134347","GSM3942824","Healthy",7.700757221,1.24427437587883,1.52132688382617,1.45871820990815,-0.277052507947343
"GSE134347","GSM3942825","Healthy",6.611047423,1.21828862703735,1.50404329901152,1.4530722232301,-0.285754671974169
"GSE134347","GSM3942826","Sepsis",9.343914372,1.56036513494226,1.00327232847979,1.49649223620462,0.557092806462471
"GSE134347","GSM3942827","Non-infectious ICU",9.678624806,1.56260781974647,0.9568240461195,1.36771561713735,0.605783773626969
"GSE134347","GSM3942828","Sepsis",9.621932512,1.53946514211275,1.12675241612415,1.40287426528807,0.412712725988601
"GSE134347","GSM3942829","Non-infectious ICU",9.069124686,1.50668035529997,0.996095903150626,1.42293409923897,0.510584452149345
"GSE134347","GSM3942830","Non-infectious ICU",9.498246791,1.44065575049923,1.22328902784737,1.4652700376847,0.217366722651859
"GSE134347","GSM3942831","Sepsis",9.624860276,1.55857248616268,0.960640079286541,1.37965628135015,0.597932406876136
"GSE134347","GSM3942832","Sepsis",9.747335715,1.5422485501043,0.987281189543323,1.45978884501828,0.554967360560975
"GSE134347","GSM3942833","Non-infectious ICU",9.52222385,1.47608078844655,1.21547681084036,1.42771185317798,0.26060397760619
"GSE134347","GSM3942834","Sepsis",9.397552847,1.52704604542536,1.36380212833722,1.44034315374996,0.163243917088138
"GSE134347","GSM3942835","Non-infectious ICU",9.28271989,1.48107846967082,1.17778049962232,1.46706784252664,0.303297970048496
"GSE134347","GSM3942836","Non-infectious ICU",9.066701953,1.50522401544879,0.991224482675358,1.43547039666146,0.513999532773429
"GSE134347","GSM3942837","Sepsis",9.55118167,1.55476876683324,0.861622860268892,1.35407629753142,0.693145906564349
"GSE134347","GSM3942838","Sepsis",9.537105353,1.4873747776358,1.35216934139143,1.44546547766872,0.135205436244363
"GSE134347","GSM3942839","Sepsis",9.816410487,1.56044914953179,0.86514352426729,1.39783517475589,0.6953056252645
"GSE134347","GSM3942840","Non-infectious ICU",8.578688175,1.44545496796721,1.38204986612323,1.39847429033022,0.0634051018439734
"GSE134347","GSM3942841","Non-infectious ICU",9.573458144,1.5032508950395,1.07709176179526,1.45834215622913,0.426159133244242
"GSE134347","GSM3942842","Non-infectious ICU",9.113052361,1.50930105861413,1.38246677096723,1.36912546642181,0.126834287646894
"GSE134347","GSM3942843","Sepsis",9.745827502,1.55714379588664,1.01499967383073,1.41113806405871,0.54214412205591
"GSE134347","GSM3942844","Non-infectious ICU",10.00915779,1.56050832819309,1.03221021051643,1.43166668422775,0.528298117676664
"GSE134347","GSM3942845","Non-infectious ICU",8.877643482,1.47765365239301,1.24691921407428,1.42126704379731,0.23073443831873
"GSE134347","GSM3942846","Non-infectious ICU",8.796699978,1.54550470046081,1.25067046257864,1.39116917516515,0.29483423788217
"GSE134347","GSM3942847","Sepsis",8.505349593,1.41320648456064,1.27601236085367,1.45860296518603,0.137194123706973
"GSE134347","GSM3942848","Sepsis",9.655041286,1.56915191450609,0.999548677240738,1.41114482035537,0.569603237265356
"GSE134347","GSM3942849","Sepsis",9.528402463,1.5344933655324,1.03522828738683,1.42606635719194,0.499265078145565
"GSE134347","GSM3942850","Non-infectious ICU",8.903184219,1.42372586761067,1.32068445030534,1.40357263441441,0.103041417305332
"GSE134347","GSM3942851","Non-infectious ICU",9.439797521,1.52035233768759,1.01082861001469,1.39017992118734,0.509523727672897
"GSE134347","GSM3942852","Non-infectious ICU",8.39355623,1.40003176303211,1.03936696536991,1.34325869968697,0.360664797662198
"GSE134347","GSM3942853","Non-infectious ICU",9.654704829,1.52907736855657,1.1894515426411,1.43472603728092,0.33962582591547
"GSE134347","GSM3942854","Non-infectious ICU",9.143931845,1.46516223368078,1.06723544031026,1.43816119606214,0.397926793370518
"GSE134347","GSM3942855","Sepsis",9.136901004,1.497353293205,1.07151120280815,1.4393841321644,0.425842090396852
"GSE134347","GSM3942856","Sepsis",9.501163389,1.56294191109194,0.968827915163003,1.38525942238588,0.594113995928933
"GSE134347","GSM3942857","Non-infectious ICU",9.197075674,1.46486584202212,1.13828814541911,1.4598520221069,0.326577696603001
"GSE134347","GSM3942858","Non-infectious ICU",8.680108181,1.48575539738735,1.33325251994212,1.37512558805808,0.152502877445229
"GSE134347","GSM3942859","Non-infectious ICU",8.600755982,1.49520974192279,0.989079017540102,1.39972714315391,0.506130724382689
"GSE134347","GSM3942860","Sepsis",9.746388199,1.47513679088105,1.25255766367034,1.46380225121583,0.222579127210711
"GSE134347","GSM3942861","Sepsis",9.962626174,1.52726779558763,1.33501392008305,1.41872678332295,0.192253875504587
"GSE134347","GSM3942862","Sepsis",9.225480471,1.53138998549574,1.12384217715915,1.4092759817109,0.407547808336589
"GSE134347","GSM3942863","Sepsis",9.501557363,1.55442058445285,0.992091180456912,1.42270032018055,0.562329403995938
"GSE134347","GSM3942864","Sepsis",10.01203815,1.5597366865715,0.595793624768271,1.42634355182955,0.963943061803224
"GSE134347","GSM3942865","Non-infectious ICU",9.165468728,1.54731585877929,1.09614934547245,1.42268032444898,0.451166513306839
"GSE134347","GSM3942866","Sepsis",9.000431022,1.4027316611235,1.28384515091935,1.35715343398915,0.118886510204144
"GSE134347","GSM3942867","Sepsis",9.451309217,1.53316248002244,0.954025637808923,1.45483525642992,0.579136842213512
"GSE134347","GSM3942868","Sepsis",9.586451488,1.44809754298097,1.21861336020081,1.38073790621522,0.229484182780157
"GSE134347","GSM3942869","Non-infectious ICU",7.883994875,1.36590957048012,1.1381477917689,1.38888170718474,0.227761778711222
"GSE134347","GSM3942870","Non-infectious ICU",8.817727658,1.47443673771718,1.17000296772217,1.40280427043577,0.304433769995011
"GSE134347","GSM3942871","Sepsis",9.343413745,1.56349328779829,0.803769088125955,1.42042276682938,0.759724199672334
"GSE134347","GSM3942872","Sepsis",9.478858496,1.54707534266457,1.27966930431094,1.35903304113002,0.267406038353624
"GSE134347","GSM3942873","Sepsis",8.568670535,1.44749033550633,1.08289643122335,1.27578457004412,0.364593904282982
"GSE134347","GSM3942874","Sepsis",9.189936016,1.50054737990276,1.21287495960003,1.39897863711438,0.287672420302737
"GSE134347","GSM3942875","Sepsis",8.792957248,1.37487536915232,1.33827931983381,1.4503751075242,0.0365960493185051
"GSE134347","GSM3942876","Sepsis",9.975859372,1.54218762609408,1.01742442862311,1.3832531747241,0.524763197470971
"GSE134347","GSM3942877","Sepsis",9.739005715,1.5684518968476,0.906101550471511,1.43214791901169,0.662350346376088
"GSE134347","GSM3942878","Sepsis",9.823736044,1.52151993669093,1.11200359585837,1.46141813937079,0.409516340832553
"GSE134347","GSM3942879","Sepsis",9.777464157,1.55213032431984,0.975969593209777,1.44198634554442,0.57616073111006
"GSE134347","GSM3942880","Non-infectious ICU",8.781668264,1.44594236837511,1.07635666779823,1.39569348470061,0.369585700576885
"GSE134347","GSM3942881","Sepsis",9.919821994,1.46568794446046,1.18759367640032,1.4363908264427,0.278094268060138
"GSE134347","GSM3942882","Sepsis",9.249792004,1.41626926765123,1.34566066745602,1.44279258886435,0.0706086001952142
"GSE134347","GSM3942883","Non-infectious ICU",8.886654816,1.38286687306023,1.35552792467474,1.44672199505683,0.0273389483854944
"GSE134347","GSM3942884","Non-infectious ICU",8.582808588,1.32224996073334,1.25609548272094,1.38948242261606,0.0661544780124037
"GSE134347","GSM3942885","Sepsis",9.84414882,1.5491464287931,1.01138785221399,1.42884931898846,0.537758576579103
"GSE134347","GSM3942886","Sepsis",9.257806348,1.50197725324734,1.15820563450207,1.41803020520116,0.343771618745277
"GSE134347","GSM3942887","Healthy",7.726672297,1.23918459333738,1.50715113279574,1.45253599467143,-0.267966539458359
"GSE134347","GSM3942888","Healthy",7.583958882,1.26240030414445,1.50407833451362,1.44414626438575,-0.241678030369174
"GSE134347","GSM3942889","Healthy",7.22762544,1.26135953864815,1.36885235522496,1.41746163146239,-0.107492816576809
"GSE134347","GSM3942890","Healthy",7.538409871,1.25098639437145,1.50300624994991,1.48087392517379,-0.252019855578459
"GSE134347","GSM3942891","Healthy",6.82525754,1.18873443881408,1.5307610892139,1.45641285018309,-0.342026650399818
"GSE134347","GSM3942892","Healthy",8.27198488,1.30134745318131,1.48304313592789,1.47948922629733,-0.181695682746579
"GSE134347","GSM3942893","Healthy",7.785496079,1.27200275109659,1.49141405963191,1.49444948246255,-0.219411308535321
"GSE134347","GSM3942894","Healthy",7.210914535,1.23570907735632,1.47239856074455,1.44031856960793,-0.236689483388229
"GSE134347","GSM3942895","Healthy",7.904983186,1.32770798702741,1.47741837633606,1.4740489325942,-0.149710389308648
"GSE134347","GSM3942896","Healthy",7.592886077,1.20405333895462,1.51647081607555,1.44675600326623,-0.312417477120932
"GSE134347","GSM3942897","Healthy",8.128899266,1.2763703958615,1.46883180941167,1.46867570950357,-0.192461413550169
"GSE134347","GSM3942898","Healthy",7.142528806,1.19563148741136,1.53689410493368,1.4307454034107,-0.341262617522317
"GSE134347","GSM3942899","Healthy",8.507050071,1.21157849309709,1.49299903200781,1.42923291239894,-0.281420538910719
"GSE134347","GSM3942900","Healthy",8.331255933,1.31677028474197,1.46167175991548,1.44547823134964,-0.144901475173509
"GSE134347","GSM3942901","Healthy",7.667918437,1.21877754191197,1.46812416941404,1.46226509726298,-0.249346627502068
"GSE134347","GSM3942902","Healthy",8.172481066,1.2493091995314,1.50613467701703,1.4148584746509,-0.256825477485628
"GSE134347","GSM3942903","Healthy",7.586539003,1.25725962502076,1.51428579072906,1.46467008922379,-0.257026165708297
"GSE134347","GSM3942904","Healthy",8.662187778,1.27506070474045,1.47801157762846,1.46094837187694,-0.202950872888008
"GSE134347","GSM3942905","Sepsis",9.757317375,1.54687124810507,1.0149585557977,1.38595848266463,0.531912692307369
"GSE134347","GSM3942906","Sepsis",9.357571448,1.54069100835586,1.18372329668518,1.42137376665314,0.356967711670677
"GSE134347","GSM3942907","Non-infectious ICU",9.214242364,1.51037042592904,1.34738375246483,1.45166549733796,0.162986673464215
"GSE134347","GSM3942908","Sepsis",9.561896002,1.55006876808964,0.87211382502688,1.4614884531344,0.677954943062765
"GSE134347","GSM3942909","Non-infectious ICU",9.355914293,1.46205597435656,1.21602136865866,1.44383057918906,0.246034605697896
"GSE134347","GSM3942910","Sepsis",9.699206521,1.54941197813582,1.16225726570172,1.44244906654937,0.387154712434097
"GSE134347","GSM3942911","Sepsis",9.22115466,1.53690525635395,0.966967970261094,1.31225096396367,0.569937286092854
"GSE134347","GSM3942912","Sepsis",9.056396932,1.4807718912622,1.0561233690091,1.37140393970604,0.424648522253102
"GSE134347","GSM3942913","Sepsis",9.448134384,1.54926069640989,0.859866850976757,1.34668519457294,0.689393845433135
"GSE134347","GSM3942914","Sepsis",9.223411743,1.46635550588018,1.18007824123277,1.43515236433537,0.286277264647407
"GSE134347","GSM3942915","Sepsis",9.645352725,1.48727125206141,1.12574688849483,1.45842704702958,0.361524363566575
"GSE134347","GSM3942916","Sepsis",8.937175747,1.50291018964958,1.00128552987535,1.44405960318068,0.501624659774236
"GSE134347","GSM3942917","Sepsis",8.539553087,1.37431507177496,1.42709630324477,1.42945677585599,-0.0527812314698131
"GSE134347","GSM3942918","Sepsis",9.712063964,1.57367308659043,0.778160621252183,1.3946785618671,0.795512465338248
"GSE134347","GSM3942919","Sepsis",8.768766578,1.55062391526964,1.22377516859818,1.40136010898619,0.326848746671456
"GSE134347","GSM3942920","Sepsis",9.76803514,1.56362597072704,1.24300060921775,1.39397479605443,0.320625361509293
"GSE134347","GSM3942921","Sepsis",9.113070211,1.50932978596642,1.04307566231312,1.40905918126305,0.466254123653296
"GSE134347","GSM3942922","Sepsis",9.323787141,1.48205316987752,1.18841184222264,1.43363442385927,0.293641327654884
"GSE134347","GSM3942923","Sepsis",9.301127175,1.5289184310274,1.30031451213782,1.42849937763935,0.228603918889578
"GSE134347","GSM3942924","Sepsis",9.405266664,1.45301065667249,1.29643423712839,1.44884931717439,0.156576419544098
"GSE134347","GSM3942925","Non-infectious ICU",7.848912879,1.24757975260878,1.45066304967022,1.34177567040622,-0.203083297061435
"GSE134347","GSM3942926","Sepsis",9.78596647,1.53837777803322,1.14414222306286,1.43580498093259,0.394235554970352
"GSE134347","GSM3942927","Sepsis",9.505946204,1.56769065306075,0.908384284290089,1.43484399762569,0.659306368770662
"GSE134347","GSM3942928","Non-infectious ICU",8.611076301,1.2767441619982,1.47472992058761,1.3603068318422,-0.197985758589407
"GSE134347","GSM3942929","Sepsis",9.592983957,1.55796509747587,0.937425555351845,1.44111191939444,0.620539542124024
"GSE134347","GSM3942930","Non-infectious ICU",8.895817803,1.39895150590332,1.34543130285093,1.42365484626768,0.053520203052388
"GSE134347","GSM3942931","Non-infectious ICU",9.147769234,1.46477022738245,1.25598783965235,1.45208717834415,0.208782387730102
"GSE134347","GSM3942932","Sepsis",9.28675237,1.55621439796104,1.13002171717537,1.45779127559006,0.426192680785667
"GSE134347","GSM3942933","Non-infectious ICU",8.49788336,1.47194640965944,1.03610363528122,1.36425557478288,0.435842774378222
"GSE134347","GSM3942934","Non-infectious ICU",9.138575562,1.44616956511907,1.25102149793953,1.44212991043227,0.195148067179536
"GSE134347","GSM3942935","Sepsis",9.252691908,1.47395546489005,1.13762759653781,1.43905698688401,0.336327868352234
"GSE134347","GSM3942936","Sepsis",9.366131364,1.46022862928208,1.26987582882124,1.40105346493862,0.190352800460842
"GSE134347","GSM3942937","Sepsis",9.541161026,1.51716848927525,1.28151632952339,1.30582014876597,0.235652159751854
"GSE134347","GSM3942938","Sepsis",10.11261341,1.56640975113069,0.826510851940782,1.43581958023835,0.739898899189912
"GSE134347","GSM3942939","Sepsis",9.95411762,1.56006428608531,1.03560580212199,1.46517142869337,0.524458483963313
"GSE134347","GSM3942940","Sepsis",9.35345209,1.54443791757926,1.32333278654823,1.4243008634513,0.221105131031035
"GSE134347","GSM3942941","Non-infectious ICU",9.382753776,1.48779563628571,1.32030582128004,1.50240691436456,0.167489815005678
"GSE134347","GSM3942942","Sepsis",10.05023589,1.44165210178849,1.31761989449646,1.49551355409049,0.124032207292031
"GSE134347","GSM3942943","Sepsis",10.02071408,1.56426708431092,0.928977298368604,1.45697688436877,0.635289785942318
"GSE134347","GSM3942944","Sepsis",9.452401857,1.50018297772669,1.44099801071801,1.41281477735531,0.0591849670086784
"GSE134347","GSM3942945","Healthy",7.700704046,1.2657593749673,1.48075389378208,1.45764891524276,-0.214994518814783
"GSE134347","GSM3942946","Healthy",7.582358745,1.2366909476926,1.45800317473481,1.39141622557868,-0.22131222704221
"GSE134347","GSM3942947","Healthy",8.208099309,1.22929638851708,1.53895375986142,1.45229733808107,-0.309657371344344
"GSE134347","GSM3942948","Healthy",8.183198078,1.17456577303665,1.52563526361753,1.43633992093162,-0.351069490580882
"GSE134347","GSM3942949","Healthy",7.54909044,1.23891311929068,1.49512687775044,1.42700367669607,-0.256213758459766
"GSE134347","GSM3942950","Healthy",7.052095256,1.22273993210213,1.51908990297724,1.45467508138603,-0.296349970875114
"GSE134347","GSM3942951","Healthy",7.151210661,1.21309754056045,1.50960362028187,1.45989474763717,-0.296506079721417
"GSE134347","GSM3942952","Healthy",7.082643578,1.22830320532973,1.49182701013563,1.44703110063308,-0.263523804805901
"GSE134347","GSM3942953","Healthy",7.659628758,1.24685519054589,1.41439271360898,1.43575376494869,-0.167537523063085
"GSE134347","GSM3942954","Healthy",6.775044528,1.23155744329517,1.4646549031104,1.44751756937158,-0.233097459815232
"GSE134347","GSM3942955","Healthy",7.407843492,1.24068306790232,1.52650822580006,1.46532309499115,-0.285825157897744
"GSE134347","GSM3942956","Healthy",8.1008796,1.22129587434424,1.47673394765851,1.44146281276239,-0.25543807331426
"GSE134347","GSM3942957","Healthy",7.168963362,1.19314037983164,1.50502284681187,1.44114839755943,-0.31188246698023
"GSE134347","GSM3942958","Healthy",7.363420217,1.25207349030067,1.48510020527869,1.46185580590437,-0.233026714978013
"GSE134347","GSM3942959","Healthy",6.943393469,1.1869643148277,1.52130643569791,1.43659204847466,-0.334342120870208
"GSE134347","GSM3942960","Healthy",7.242453282,1.19545579353885,1.56006383661204,1.43276346297552,-0.364608043073185
"GSE134347","GSM3942961","Healthy",7.746439589,1.22826328446031,1.54007728813651,1.45420084538734,-0.311814003676197
"GSE134347","GSM3942962","Healthy",7.513829518,1.2010942305975,1.4557284133591,1.36627434543935,-0.254634182761605
"GSE134347","GSM3942963","Healthy",7.54938985,1.24120131574736,1.45979189479956,1.44634285060935,-0.218590579052198
"GSE134347","GSM3942964","Healthy",7.43696919,1.21744600506098,1.53822119346079,1.45975144828252,-0.320775188399816
"GSE134347","GSM3942965","Healthy",7.235639305,1.22840957746315,1.51437322821261,1.37955069311249,-0.285963650749462
"GSE134347","GSM3942966","Healthy",7.366692473,1.25732974660961,1.51488847577916,1.44157253722347,-0.257558729169551
"GSE134347","GSM3942967","Healthy",7.656807445,1.23825552095025,1.46702034808747,1.43037713972456,-0.228764827137221
"GSE134347","GSM3942968","Healthy",7.537310195,1.23030574954912,1.50130167618481,1.45221522229586,-0.270995926635686
"GSE134347","GSM3942969","Healthy",7.689036031,1.25737843717617,1.50460761916129,1.4796516753886,-0.247229181985116
"GSE134347","GSM3942970","Healthy",7.445590157,1.2486052498598,1.43427454857686,1.36525124032093,-0.185669298717064
"GSE134347","GSM3942971","Healthy",7.720641888,1.22409960589435,1.44545922263456,1.45526692079207,-0.221359616740211
