"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0031901","early endosome membrane","6/237","137/9516",0.0437956204379562,1.75847731682528,1.42906701384191,0.126935771899237,0.537024870299902,0.484533717563822,"ANXA1/ATP11B/ATP9A/FCGR1A/RABGEF1/SNX3",6
"CC","GO:0030864","cortical actin cytoskeleton","3/237","50/9516",0.06,2.40911392405063,1.59652542966171,0.12786306435712,0.537024870299902,0.484533717563822,"FLOT1/GMFG/HIP1",3
"CC","GO:0034704","calcium channel complex","2/237","26/9516",0.0769230769230769,3.08860759493671,1.70427001335986,0.136071201929552,0.564443504300362,0.509272334707093,"ASPH/PDE4D",2
"CC","GO:0070069","cytochrome complex","2/237","27/9516",0.0740740740740741,2.97421472105016,1.64170086377022,0.1446588400237,0.592748417658086,0.534810602398273,"COX7B/NDUFA4",2
"CC","GO:1990204","oxidoreductase complex","5/237","112/9516",0.0446428571428571,1.79249547920434,1.34827187906279,0.147151797537139,0.595698843041913,0.537472640338568,"COX7B/LDHA/NDUFA4/NDUFB1/NDUFB3",5
"CC","GO:0030662","coated vesicle membrane","6/237","144/9516",0.0416666666666667,1.67299578059072,1.30048524579864,0.150042104988373,0.600168419953494,0.541505341311423,"ATP6V1C1/CD59/FCGR1A/HIP1/LDLR/SAR1B",6
"CC","GO:0030133","transport vesicle","10/237","277/9516",0.036101083032491,1.4495270301147,1.21342012604004,0.15365936848635,0.605606300809944,0.546411699978897,"ATP6V1C1/CA4/CD55/CD59/CEACAM1/KIF1B/MCTP1/MCTP2/SAR1B/SORT1",10
"CC","GO:0034702","monoatomic ion channel complex","5/237","114/9516",0.043859649122807,1.76104819009549,1.30641886071163,0.155006374612069,0.605606300809944,0.546411699978897,"ASPH/KCNE1/KCNMA1/PDE4D/SLC26A6",5
"CC","GO:0005581","collagen trimer","2/237","29/9516",0.0689655172413793,2.76909646442601,1.52480407931801,0.162151714812688,0.621993867744051,0.561197474656287,"COL17A1/EMILIN2",2
"CC","GO:0032580","Golgi cisterna membrane","3/237","56/9516",0.0535714285714286,2.15099457504521,1.38054225524989,0.162903155837728,0.621993867744051,0.561197474656287,"B4GALT5/SAR1B/SORT1",3
"CC","GO:0005902","microvillus","3/237","58/9516",0.0517241379310345,2.07682234831951,1.31457807351714,0.17516738443054,0.661306080546759,0.59666714034294,"CEACAM1/IFT20/S100P",3
"CC","GO:0030665","clathrin-coated vesicle membrane","4/237","90/9516",0.0444444444444444,1.7845288326301,1.19507298229589,0.186183419555911,0.695084766342069,0.62714415008307,"ATP6V1C1/FCGR1A/HIP1/LDLR",4
"CC","GO:0048786","presynaptic active zone","2/237","32/9516",0.0625,2.50949367088608,1.36690551229272,0.189031183177762,0.697961291733274,0.629739511338292,"FLOT1/P2RX1",2
"CC","GO:0008076","voltage-gated potassium channel complex","2/237","33/9516",0.0606060606060606,2.43344840813195,1.31823896124616,0.198123764932925,0.723582445841988,0.652856342113072,"KCNE1/KCNMA1",2
"CC","GO:0120111","neuron projection cytoplasm","3/237","63/9516",0.0476190476190476,1.91199517781796,1.1606625447511,0.206861073692237,0.74736904043647,0.674317931220875,"AGTPBP1/BLOC1S1/KIF1B",3
"CC","GO:0098858","actin-based cell projection","5/237","128/9516",0.0390625,1.5684335443038,1.03472781767706,0.214375415991863,0.749316644855611,0.676075168290777,"CEACAM1/FGD4/FGF13/IFT20/S100P",5
"CC","GO:0033162","melanosome membrane","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"RAB32",1
"CC","GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"ATP6V1C1",1
"CC","GO:0045009","chitosome","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"RAB32",1
"CC","GO:0048787","presynaptic active zone membrane","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"P2RX1",1
"CC","GO:0090741","pigment granule membrane","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"RAB32",1
"CC","GO:0101019","nucleolar exosome (RNase complex)","1/237","10/9516",0.1,4.01518987341772,1.52455726842137,0.223010906207027,0.749316644855611,0.676075168290777,"EXOSC4",1
"CC","GO:0031970","organelle envelope lumen","3/237","66/9516",0.0454545454545455,1.82508630609896,1.07493802188774,0.226460745936397,0.751553259559201,0.67809316651958,"ALOX5/BLOC1S1/CHCHD7",3
"CC","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","4/237","99/9516",0.0404040404040404,1.62229893875463,0.994691380090468,0.233021986836689,0.751553259559201,0.67809316651958,"CA4/CD55/CD59/CNIH4",4
"CC","GO:0030964","NADH dehydrogenase complex","2/237","37/9516",0.0540540540540541,2.17037290455012,1.13991335338827,0.234931959627608,0.751553259559201,0.67809316651958,"NDUFB1/NDUFB3",2
"CC","GO:0034705","potassium channel complex","2/237","37/9516",0.0540540540540541,2.17037290455012,1.13991335338827,0.234931959627608,0.751553259559201,0.67809316651958,"KCNE1/KCNMA1",2
"CC","GO:0045271","respiratory chain complex I","2/237","37/9516",0.0540540540540541,2.17037290455012,1.13991335338827,0.234931959627608,0.751553259559201,0.67809316651958,"NDUFB1/NDUFB3",2
"CC","GO:0000145","exocyst","1/237","11/9516",0.0909090909090909,3.65017261219793,1.40547273621361,0.242382504695238,0.751553259559201,0.67809316651958,"EXOC6",1
"CC","GO:0044615","nuclear pore nuclear basket","1/237","11/9516",0.0909090909090909,3.65017261219793,1.40547273621361,0.242382504695238,0.751553259559201,0.67809316651958,"ENY2",1
"CC","GO:0005777","peroxisome","4/237","101/9516",0.0396039603960396,1.59017420729415,0.952925024620704,0.24380745622605,0.751553259559201,0.67809316651958,"FAR2/HSDL2/IDI1/PECR",4
"CC","GO:0042579","microbody","4/237","101/9516",0.0396039603960396,1.59017420729415,0.952925024620704,0.24380745622605,0.751553259559201,0.67809316651958,"FAR2/HSDL2/IDI1/PECR",4
"CC","GO:0030863","cortical cytoskeleton","3/237","71/9516",0.0422535211267606,1.69655910144411,0.941486607013551,0.259840598560229,0.776882920476132,0.700946995918315,"FLOT1/GMFG/HIP1",3
"CC","GO:0000930","gamma-tubulin complex","1/237","12/9516",0.0833333333333333,3.34599156118143,1.29954653835179,0.26127312504108,0.776882920476132,0.700946995918315,"CDK5RAP2",1
"CC","GO:0032009","early phagosome","1/237","12/9516",0.0833333333333333,3.34599156118143,1.29954653835179,0.26127312504108,0.776882920476132,0.700946995918315,"SNX3",1
"CC","GO:0042827","platelet dense granule","1/237","12/9516",0.0833333333333333,3.34599156118143,1.29954653835179,0.26127312504108,0.776882920476132,0.700946995918315,"CD63",1
"CC","GO:0005912","adherens junction","4/237","106/9516",0.0377358490566038,1.51516598996895,0.85238007082273,0.271228080803434,0.788113851523979,0.711080166788552,"ANXA1/CEACAM1/FLOT1/LIN7A",4
"CC","GO:0005771","multivesicular body","2/237","41/9516",0.0487804878048781,1.95862920654523,0.983062110029473,0.272086924930897,0.788113851523979,0.711080166788552,"CD63/CST7",2
"CC","GO:0005801","cis-Golgi network","2/237","41/9516",0.0487804878048781,1.95862920654523,0.983062110029473,0.272086924930897,0.788113851523979,0.711080166788552,"IFT20/PHTF1",2
"CC","GO:0055037","recycling endosome","5/237","142/9516",0.0352112676056338,1.41379925120342,0.793961383809386,0.279640073848099,0.790106138861256,0.712877719273314,"ATP11B/ATP9A/LTF/MCTP1/RABGEF1",5
"CC","GO:0030990","intraciliary transport particle","1/237","13/9516",0.0769230769230769,3.08860759493671,1.20427631891433,0.279694660117392,0.790106138861256,0.712877719273314,"IFT20",1
"CC","GO:0031985","Golgi cisterna","3/237","74/9516",0.0405405405405405,1.62777967841259,0.86640130348059,0.280173129187468,0.790106138861256,0.712877719273314,"B4GALT5/SAR1B/SORT1",3
"CC","GO:0005791","rough endoplasmic reticulum","2/237","43/9516",0.0465116279069767,1.86753017368266,0.911177590306047,0.290665241967994,0.790106138861256,0.712877719273314,"CA4/CKAP4",2
"CC","GO:0031093","platelet alpha granule lumen","2/237","43/9516",0.0465116279069767,1.86753017368266,0.911177590306047,0.290665241967994,0.790106138861256,0.712877719273314,"HGF/QSOX1",2
"CC","GO:0000177","cytoplasmic exosome (RNase complex)","1/237","14/9516",0.0714285714285714,2.86799276672694,1.11778860233679,0.297658709949253,0.790106138861256,0.712877719273314,"EXOSC4",1
"CC","GO:0031082","BLOC complex","1/237","14/9516",0.0714285714285714,2.86799276672694,1.11778860233679,0.297658709949253,0.790106138861256,0.712877719273314,"BLOC1S1",1
"CC","GO:1902554","serine/threonine protein kinase complex","4/237","111/9516",0.036036036036036,1.44691526970008,0.756894352511625,0.299153167895407,0.790106138861256,0.712877719273314,"ACVR1B/AZI2/CCNA1/CDKN2D",4
"CC","GO:0042383","sarcolemma","3/237","79/9516",0.0379746835443038,1.52475564813331,0.748482536378906,0.314341966254003,0.790106138861256,0.712877719273314,"ANXA1/FGF13/FLOT1",3
"CC","GO:0000164","protein phosphatase type 1 complex","1/237","15/9516",0.0666666666666667,2.67679324894515,1.03864819138772,0.315176588894952,0.790106138861256,0.712877719273314,"PPP1R3D",1
"CC","GO:0030669","clathrin-coated endocytic vesicle membrane","2/237","46/9516",0.0434782608695652,1.74573472757292,0.810244844224445,0.318410246003762,0.790106138861256,0.712877719273314,"FCGR1A/LDLR",2
"CC","GO:0044291","cell-cell contact zone","2/237","46/9516",0.0434782608695652,1.74573472757292,0.810244844224445,0.318410246003762,0.790106138861256,0.712877719273314,"FGF13/FLOT1",2
"CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","3/237","81/9516",0.037037037037037,1.48710736052508,0.703597408602072,0.328051558242925,0.790106138861256,0.712877719273314,"CD59/CNIH4/SAR1B",3
"CC","GO:0000176","nuclear exosome (RNase complex)","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"EXOSC4",1
"CC","GO:0030127","COPII vesicle coat","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"SAR1B",1
"CC","GO:0031462","Cul2-RING ubiquitin ligase complex","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"FEM1C",1
"CC","GO:0032391","photoreceptor connecting cilium","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"IFT20",1
"CC","GO:0034045","phagophore assembly site membrane","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"WIPI1",1
"CC","GO:0036020","endolysosome membrane","1/237","16/9516",0.0625,2.50949367088608,0.965733878694863,0.332259332651598,0.790106138861256,0.712877719273314,"LDLR",1
"CC","GO:0098791","Golgi apparatus subcompartment","8/237","263/9516",0.0304182509505703,1.22135053183809,0.581761724949279,0.332735514357676,0.790106138861256,0.712877719273314,"ATP8B4/ATP9A/B4GALT5/CA4/RAB32/SAR1B/SORT1/WIPI1",8
"CC","GO:0031253","cell projection membrane","6/237","190/9516",0.0315789473684211,1.26795469686875,0.5962363517772,0.336003725828277,0.790106138861256,0.712877719273314,"BMX/CA4/CEACAM1/PLB1/S100P/SLC26A6",6
"CC","GO:1902911","protein kinase complex","4/237","119/9516",0.0336134453781513,1.34964365493033,0.61338408094797,0.344440628334575,0.790106138861256,0.712877719273314,"ACVR1B/AZI2/CCNA1/CDKN2D",4
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","2/237","49/9516",0.0408163265306122,1.63885300955825,0.716507562270837,0.345895597789926,0.790106138861256,0.712877719273314,"CCNA1/CDKN2D",2
"CC","GO:0005839","proteasome core complex","1/237","17/9516",0.0588235294117647,2.36187639612807,0.898154792517869,0.348917705089658,0.790106138861256,0.712877719273314,"PSMA6",1
"CC","GO:0005891","voltage-gated calcium channel complex","1/237","17/9516",0.0588235294117647,2.36187639612807,0.898154792517869,0.348917705089658,0.790106138861256,0.712877719273314,"PDE4D",1
"CC","GO:0031312","extrinsic component of organelle membrane","1/237","17/9516",0.0588235294117647,2.36187639612807,0.898154792517869,0.348917705089658,0.790106138861256,0.712877719273314,"ATP6V1C1",1
"CC","GO:0048471","perinuclear region of cytoplasm","14/237","495/9516",0.0282828282828283,1.13560925712824,0.495213615674186,0.350520751501643,0.790106138861256,0.712877719273314,"ALOX5/ATP9A/CA4/CDK5RAP2/CKAP4/CPEB4/EXOC6/HMGB2/OLFM4/PLSCR1/SORT1/STK16/STOM/ZDHHC19",14
"CC","GO:0005741","mitochondrial outer membrane","5/237","157/9516",0.0318471337579618,1.27872288962348,0.562776196989837,0.3531886541853,0.790106138861256,0.712877719273314,"BCL2A1/GK/RAB32/SH3GLB1/TSPO",5
"CC","GO:0045211","postsynaptic membrane","4/237","122/9516",0.0327868852459016,1.31645569620253,0.562206078393168,0.361498952975936,0.790106138861256,0.712877719273314,"HIP1/KCNMA1/LIN7A/P2RX1",4
"CC","GO:0045171","intercellular bridge","2/237","51/9516",0.0392156862745098,1.57458426408538,0.65751624739115,0.364020240973891,0.790106138861256,0.712877719273314,"OLFM4/QSOX1",2
"CC","GO:0000242","pericentriolar material","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"CDK5RAP2",1
"CC","GO:0016471","vacuolar proton-transporting V-type ATPase complex","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"ATP6V1C1",1
"CC","GO:0033276","transcription factor TFTC complex","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"ENY2",1
"CC","GO:0034707","chloride channel complex","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"SLC26A6",1
"CC","GO:0035371","microtubule plus-end","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"CDK5RAP2",1
"CC","GO:0042101","T cell receptor complex","1/237","18/9516",0.0555555555555556,2.23066104078762,0.83519253548162,0.365162204920561,0.790106138861256,0.712877719273314,"CEACAM1",1
"CC","GO:0005788","endoplasmic reticulum lumen","5/237","160/9516",0.03125,1.25474683544304,0.51933986948471,0.368086852556615,0.790106138861256,0.712877719273314,"ASPH/CKAP4/COL17A1/PDGFC/QSOX1",5
"CC","GO:0030904","retromer complex","1/237","19/9516",0.0526315789473684,2.11325782811459,0.776260202254211,0.381003072201444,0.790106138861256,0.712877719273314,"SNX3",1
"CC","GO:0032585","multivesicular body membrane","1/237","19/9516",0.0526315789473684,2.11325782811459,0.776260202254211,0.381003072201444,0.790106138861256,0.712877719273314,"CD63",1
"CC","GO:0012507","ER to Golgi transport vesicle membrane","2/237","53/9516",0.0377358490566038,1.51516598996895,0.601033502533846,0.381952533126089,0.790106138861256,0.712877719273314,"CD59/SAR1B",2
"CC","GO:0005776","autophagosome","3/237","90/9516",0.0333333333333333,1.33839662447257,0.515479669308696,0.389471630970723,0.790106138861256,0.712877719273314,"SH3GLB1/WDFY3/WIPI1",3
"CC","GO:0031514","motile cilium","3/237","90/9516",0.0333333333333333,1.33839662447257,0.515479669308696,0.389471630970723,0.790106138861256,0.712877719273314,"ANXA1/IFT20/SLC26A6",3
"CC","GO:0008021","synaptic vesicle","4/237","127/9516",0.031496062992126,1.26462673178511,0.479792976347057,0.389889416237255,0.790106138861256,0.712877719273314,"ATP6V1C1/KIF1B/MCTP1/MCTP2",4
"CC","GO:0098793","presynapse","10/237","356/9516",0.0280898876404494,1.12786232399374,0.392959541055958,0.394333234035451,0.790106138861256,0.712877719273314,"ATP6V1C1/FLOT1/HIP1/KIF1B/LIN7A/MCTP1/MCTP2/P2RX1/RABGEF1/STXBP2",10
"CC","GO:0000178","exosome (RNase complex)","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"EXOSC4",1
"CC","GO:0016459","myosin complex","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"MYL6",1
"CC","GO:0031904","endosome lumen","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"CD63",1
"CC","GO:0033176","proton-transporting V-type ATPase complex","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"ATP6V1C1",1
"CC","GO:0034358","plasma lipoprotein particle","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"LDLR",1
"CC","GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"RAB32",1
"CC","GO:1990777","lipoprotein particle","1/237","20/9516",0.05,2.00759493670886,0.72087274065025,0.396450294680991,0.790106138861256,0.712877719273314,"LDLR",1
"CC","GO:0005778","peroxisomal membrane","2/237","55/9516",0.0363636363636364,1.46006904487917,0.546844462636925,0.399667560824906,0.790106138861256,0.712877719273314,"FAR2/PECR",2
"CC","GO:0031903","microbody membrane","2/237","55/9516",0.0363636363636364,1.46006904487917,0.546844462636925,0.399667560824906,0.790106138861256,0.712877719273314,"FAR2/PECR",2
"CC","GO:0005905","clathrin-coated pit","2/237","56/9516",0.0357142857142857,1.43399638336347,0.520550104100508,0.408436612861468,0.790106138861256,0.712877719273314,"LDLR/SORT1",2
"CC","GO:0045334","clathrin-coated endocytic vesicle","2/237","56/9516",0.0357142857142857,1.43399638336347,0.520550104100508,0.408436612861468,0.790106138861256,0.712877719273314,"FCGR1A/LDLR",2
"CC","GO:0016469","proton-transporting two-sector ATPase complex","1/237","21/9516",0.0476190476190476,1.91199517781796,0.668625116824346,0.411513613990238,0.790106138861256,0.712877719273314,"ATP6V1C1",1
"CC","GO:0097542","ciliary tip","1/237","21/9516",0.0476190476190476,1.91199517781796,0.668625116824346,0.411513613990238,0.790106138861256,0.712877719273314,"IFT20",1
"CC","GO:0097546","ciliary base","1/237","21/9516",0.0476190476190476,1.91199517781796,0.668625116824346,0.411513613990238,0.790106138861256,0.712877719273314,"IFT20",1
"CC","GO:1990752","microtubule end","1/237","21/9516",0.0476190476190476,1.91199517781796,0.668625116824346,0.411513613990238,0.790106138861256,0.712877719273314,"CDK5RAP2",1
"CC","GO:0005758","mitochondrial intermembrane space","2/237","58/9516",0.0344827586206897,1.38454823221301,0.469454107324117,0.425785302884611,0.790496815687838,0.713230209643162,"BLOC1S1/CHCHD7",2
"CC","GO:0072562","blood microparticle","2/237","58/9516",0.0344827586206897,1.38454823221301,0.469454107324117,0.425785302884611,0.790496815687838,0.713230209643162,"HP/STOM",2
"CC","GO:0000124","SAGA complex","1/237","22/9516",0.0454545454545455,1.82508630609896,0.619175962454143,0.426202531682109,0.790496815687838,0.713230209643162,"ENY2",1
"CC","GO:0035267","NuA4 histone acetyltransferase complex","1/237","22/9516",0.0454545454545455,1.82508630609896,0.619175962454143,0.426202531682109,0.790496815687838,0.713230209643162,"MSL3",1
"CC","GO:0043189","H4/H2A histone acetyltransferase complex","1/237","22/9516",0.0454545454545455,1.82508630609896,0.619175962454143,0.426202531682109,0.790496815687838,0.713230209643162,"MSL3",1
"CC","GO:0070971","endoplasmic reticulum exit site","1/237","22/9516",0.0454545454545455,1.82508630609896,0.619175962454143,0.426202531682109,0.790496815687838,0.713230209643162,"SAR1B",1
"CC","GO:0031968","organelle outer membrane","5/237","174/9516",0.028735632183908,1.15379019351084,0.327198510534844,0.437397890769243,0.790496815687838,0.713230209643162,"BCL2A1/GK/RAB32/SH3GLB1/TSPO",5
"CC","GO:0070382","exocytic vesicle","4/237","136/9516",0.0294117647058824,1.18093819806404,0.339645822937344,0.440470930741797,0.790496815687838,0.713230209643162,"ATP6V1C1/KIF1B/MCTP1/MCTP2",4
"CC","GO:0032994","protein-lipid complex","1/237","23/9516",0.0434782608695652,1.74573472757292,0.572235145067432,0.44052631512337,0.790496815687838,0.713230209643162,"LDLR",1
"CC","GO:0033017","sarcoplasmic reticulum membrane","1/237","23/9516",0.0434782608695652,1.74573472757292,0.572235145067432,0.44052631512337,0.790496815687838,0.713230209643162,"ASPH",1
"CC","GO:0036019","endolysosome","1/237","23/9516",0.0434782608695652,1.74573472757292,0.572235145067432,0.44052631512337,0.790496815687838,0.713230209643162,"LDLR",1
"CC","GO:0097225","sperm midpiece","1/237","23/9516",0.0434782608695652,1.74573472757292,0.572235145067432,0.44052631512337,0.790496815687838,0.713230209643162,"SLC26A6",1
"CC","GO:0019867","outer membrane","5/237","175/9516",0.0285714285714286,1.14719710669078,0.314086734174026,0.4423017897301,0.790496815687838,0.713230209643162,"BCL2A1/GK/RAB32/SH3GLB1/TSPO",5
