"sample_id","group","PC1","PC2"
"GSM1692090","Sepsis",-18.3406039752467,-15.0629499056007
"GSM1692091","Sepsis",3.92738650519235,-16.8020386702641
"GSM1692092","Sepsis",23.1319992370093,-17.7576275946749
"GSM1692093","Sepsis",-3.1156533626034,12.9127765293783
"GSM1692094","Sepsis",16.0928002315927,1.31897076429645
"GSM1692095","Sepsis",17.0798330290508,3.96411217439834
"GSM1692096","Sepsis",-17.9254084674402,12.0029762692022
"GSM1692097","Sepsis",-10.4314715982003,-10.4197520313963
"GSM1692098","Sepsis",2.98346326572247,0.349880939722191
"GSM1692099","Sepsis",-7.70573659922399,-20.3173857678732
"GSM1692100","Sepsis",0.223474143115447,-27.688267880601
"GSM1692101","Sepsis",-10.2123004807203,28.5509567530346
"GSM1692102","Sepsis",15.8420349850298,12.9242263387665
"GSM1692103","Sepsis",-18.8121228527715,-17.7830042858709
"GSM1692104","Sepsis",23.7221199273662,25.2166681989322
"GSM1692105","Sepsis",32.0682818897079,0.329585040058564
"GSM1692106","Sepsis",1.94346688272826,7.28912693952026
"GSM1692107","Sepsis",-18.5395119661886,4.28134293653927
"GSM1692108","Sepsis",-3.25309677139338,4.49693061573814
"GSM1692109","Sepsis",36.0682210116458,5.65590218054454
"GSM1692110","Sepsis",-1.55901947201943,-8.04126659206904
"GSM1692111","Sepsis",17.5582775516218,-32.822039265192
"GSM1692112","Sepsis",-26.5952078686762,-5.79425609154056
"GSM1692114","Sepsis",-17.3106648844703,-5.13553011305887
"GSM1692115","Sepsis",5.32658193305253,-32.10247506097
"GSM1692116","Sepsis",4.73940857908791,21.3750880173906
"GSM1692117","Sepsis",-28.631912113782,-22.0570658451399
"GSM1692118","Sepsis",-12.2757221942488,2.35462875495631
"GSM1692119","Sepsis",-11.1310279383664,-27.5278152938424
"GSM1692120","Sepsis",-0.224086638334208,17.2621877422387
"GSM1692121","Sepsis",-12.0351166057588,12.2678348166907
"GSM1692122","Sepsis",4.99656327177389,-21.9374986983425
"GSM1692123","Sepsis",-1.15133688891924,-33.4167623001857
"GSM1692124","Sepsis",-3.86794337369523,-7.18189184340679
"GSM1692125","Sepsis",5.83521021578947,4.91588043128609
"GSM1692126","Sepsis",-28.7172741447366,-6.2582103834759
"GSM1692127","Sepsis",-9.24574799630681,17.3986638184141
"GSM1692128","Sepsis",19.0925946698157,10.1742871270657
"GSM1692129","Sepsis",-39.7440998265403,-15.3032136762473
"GSM1692130","Sepsis",-15.0930481276274,17.3676290349856
"GSM1692131","Sepsis",17.0202309078297,0.627042924079391
"GSM1692132","Sepsis",-10.2539711553075,-21.0197307301721
"GSM1692133","Sepsis",7.49246358375147,4.33743735914045
"GSM1692135","Sepsis",-11.4584397180636,-6.02379630940372
"GSM1692136","Sepsis",32.1999926612763,-20.7373447364502
"GSM1692137","Sepsis",-41.817489704394,1.01101624496064
"GSM1692138","Sepsis",-18.0578657988639,-16.4816750245267
"GSM1692139","Sepsis",15.3446636923065,-31.8113492719654
"GSM1692140","Sepsis",-10.4901803334014,-29.0963711027959
"GSM1692141","Sepsis",-15.4215858775737,-2.62080053451523
"GSM1692142","Sepsis",21.8778051391922,-7.40889468011866
"GSM1692143","Sepsis",-21.0025296685595,0.752559550507771
"GSM1692144","Sepsis",-17.0786945872064,15.0446879110683
"GSM1692145","Sepsis",-10.9038828638957,-12.7297581949524
"GSM1692146","Sepsis",-38.792833294789,-15.3299185763573
