"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.0135012669170885,0.264270613107822,"CDKN1C","6",-0.482157647263016
0.0240473706408877,0.158562367864693,"CSF3R","6",-0.315042910194141
0,0,"FCGR3B","6",-0.316980062549372
0.540501580320621,5.76109936575053,"NAMPT","6",-0.432470509679482
0,0,"CXCR2","6",-0.340558501420115
0.0130297890204954,0.158562367864693,"FCER1A","6",-0.190877743517984
16.073079007531,73.3615221987315,"CST3","6",2.3565826464203
0.319999658096048,1.69133192389006,"HLA-DRA","6",-1.15094816221804
0.0384232217384336,0.792811839323467,"HLA-DQA1","6",-0.89613524572
0.0773898170491902,1.6384778012685,"CD3D","6",-0.792737921489745
0.0769268997765922,1.53276955602537,"CD3E","6",-0.877688706016316
0.108857560536759,1.47991543340381,"IL7R","6",-0.751105601656975
0.02650827532626,0.898520084566596,"TRAC","6",-0.793989347672317
0.0547245543530305,1.21564482029598,"CD8A","6",-0.556651543054133
0.0182878733394417,0.634249471458774,"CD8B","6",-0.718723604418947
1.68250318749723,9.72515856236786,"GNLY","6",-0.0604681687562371
0.550639763246012,3.17124735729387,"NKG7","6",-0.418615605715864
0.0278703427134364,0.739957716701903,"KLRF1","6",-0.391402975246967
0.103772385580811,1.42706131078224,"KLRD1","6",-0.349184388500224
0.0393256838655992,0.581395348837209,"MS4A1","6",-0.805164644415464
0.0963328945403996,0.739957716701903,"CD79A","6",-0.826101259169424
0.00514921199237869,0.264270613107822,"CD79B","6",-0.89949422676291
0.0259336833241692,0.687103594080338,"RALGPS2","6",-0.854801854807595
599.52876490099,98.7315010570825,"PPBP","6",2.5
327.341537263447,98.8372093023256,"PF4","6",2.5
0.00638894382813547,0.255591054313099,"CD14","7",-0.289866166738162
0.00826181616844232,0.319488817891374,"VCAN","7",-0.298037187930908
0.0151456037955138,0.383386581469649,"FCN1","7",-0.288481804407041
0.0878616440545472,2.36421725239617,"LYZ","7",-0.325549611525392
0.409666055489143,8.43450479233227,"S100A8","7",-0.283464709478387
0.473158130967433,10.7987220447284,"S100A9","7",-0.274832189057223
0.00886086640282416,0.383386581469649,"MNDA","7",-0.619049923425243
0.366495462017829,11.0543130990415,"FCGR3A","7",0.480322154971017
0.170348956192742,6.51757188498403,"LST1","7",-0.45890062410774
0,0,"MS4A7","7",-0.776857009093613
0.0481137113383878,1.59744408945687,"CDKN1C","7",-0.0269590063600552
0.0196414214108559,0.638977635782748,"CSF3R","7",-0.321568034247393
0.0132423029680245,0.383386581469649,"FCGR3B","7",-0.175292971011285
0.605109255943897,21.7252396166134,"NAMPT","7",-0.384741257283782
