dataset,sample_id,group,expression,platform,probe,z,label,family
GSE69528,GSM1702969,Sepsis,13.84532907,GPL10558,ILMN_1729801,0.2608803186533372,GSE69528 | healthy,healthy
GSE69528,GSM1702970,Sepsis,13.97617664,GPL10558,ILMN_1729801,0.5787046121974588,GSE69528 | healthy,healthy
GSE69528,GSM1702971,Sepsis,13.96946875,GPL10558,ILMN_1729801,0.5624113757206828,GSE69528 | healthy,healthy
GSE69528,GSM1702972,Sepsis,13.88899464,GPL10558,ILMN_1729801,0.3669425018291604,GSE69528 | healthy,healthy
GSE69528,GSM1702973,Sepsis,13.90928873,GPL10558,ILMN_1729801,0.4162361556384811,GSE69528 | healthy,healthy
GSE69528,GSM1702974,Sepsis,13.85935873,GPL10558,ILMN_1729801,0.2949578852307242,GSE69528 | healthy,healthy
GSE69528,GSM1702975,Sepsis,13.93394055,GPL10558,ILMN_1729801,0.47611458728285233,GSE69528 | healthy,healthy
GSE69528,GSM1702976,Sepsis,13.89584501,GPL10558,ILMN_1729801,0.3835818173759908,GSE69528 | healthy,healthy
GSE69528,GSM1702977,Sepsis,13.91539933,GPL10558,ILMN_1729801,0.4310785950367103,GSE69528 | healthy,healthy
GSE69528,GSM1702978,Sepsis,13.81085794,GPL10558,ILMN_1729801,0.1771511172633721,GSE69528 | healthy,healthy
GSE69528,GSM1702979,Sepsis,13.81792615,GPL10558,ILMN_1729801,0.19431955875503648,GSE69528 | healthy,healthy
GSE69528,GSM1702980,Sepsis,13.99126446,GPL10558,ILMN_1729801,0.615352413395607,GSE69528 | healthy,healthy
GSE69528,GSM1702981,Sepsis,14.06038472,GPL10558,ILMN_1729801,0.7832431721165063,GSE69528 | healthy,healthy
GSE69528,GSM1702982,Sepsis,14.03638978,GPL10558,ILMN_1729801,0.7249602796322708,GSE69528 | healthy,healthy
GSE69528,GSM1702983,Sepsis,13.83862944,GPL10558,ILMN_1729801,0.24460714543539375,GSE69528 | healthy,healthy
GSE69528,GSM1702984,Sepsis,13.82528792,GPL10558,ILMN_1729801,0.21220104749406368,GSE69528 | healthy,healthy
GSE69528,GSM1702985,Sepsis,13.94060069,GPL10558,ILMN_1729801,0.49229184063501397,GSE69528 | healthy,healthy
GSE69528,GSM1702986,Sepsis,13.97617664,GPL10558,ILMN_1729801,0.5787046121974588,GSE69528 | healthy,healthy
GSE69528,GSM1702987,Sepsis,13.91539933,GPL10558,ILMN_1729801,0.4310785950367103,GSE69528 | healthy,healthy
GSE69528,GSM1702988,Sepsis,13.93394055,GPL10558,ILMN_1729801,0.47611458728285233,GSE69528 | healthy,healthy
GSE69528,GSM1702989,Sepsis,13.98397845,GPL10558,ILMN_1729801,0.5976549431177465,GSE69528 | healthy,healthy
GSE69528,GSM1702990,Sepsis,13.58698947,GPL10558,ILMN_1729801,-0.3666177759958075,GSE69528 | healthy,healthy
GSE69528,GSM1702991,Sepsis,13.87081119,GPL10558,ILMN_1729801,0.3227755207347084,GSE69528 | healthy,healthy
GSE69528,GSM1702992,Sepsis,13.96946875,GPL10558,ILMN_1729801,0.5624113757206828,GSE69528 | healthy,healthy
GSE69528,GSM1702993,Sepsis,13.63269508,GPL10558,ILMN_1729801,-0.2556004051019289,GSE69528 | healthy,healthy
GSE69528,GSM1702994,Sepsis,13.97617664,GPL10558,ILMN_1729801,0.5787046121974588,GSE69528 | healthy,healthy
GSE69528,GSM1702995,Sepsis,14.00642392,GPL10558,ILMN_1729801,0.652174225715165,GSE69528 | healthy,healthy
GSE69528,GSM1702996,Sepsis,14.04817028,GPL10558,ILMN_1729801,0.7535747131299403,GSE69528 | healthy,healthy
GSE69528,GSM1702997,Sepsis,13.86487614,GPL10558,ILMN_1729801,0.3083594863108444,GSE69528 | healthy,healthy
GSE69528,GSM1702998,Sepsis,13.85935873,GPL10558,ILMN_1729801,0.2949578852307242,GSE69528 | healthy,healthy
GSE69528,GSM1702999,Sepsis,13.9542927,GPL10558,ILMN_1729801,0.5255492668558369,GSE69528 | healthy,healthy
GSE69528,GSM1703000,Sepsis,13.98397845,GPL10558,ILMN_1729801,0.5976549431177465,GSE69528 | healthy,healthy
GSE69528,GSM1703001,Sepsis,14.01592956,GPL10558,ILMN_1729801,0.6752631017079318,GSE69528 | healthy,healthy
GSE69528,GSM1703002,Sepsis,14.01592956,GPL10558,ILMN_1729801,0.6752631017079318,GSE69528 | healthy,healthy
GSE69528,GSM1703003,Sepsis,13.81085794,GPL10558,ILMN_1729801,0.1771511172633721,GSE69528 | healthy,healthy
GSE69528,GSM1703004,Sepsis,13.88899464,GPL10558,ILMN_1729801,0.3669425018291604,GSE69528 | healthy,healthy
GSE69528,GSM1703005,Sepsis,13.97617664,GPL10558,ILMN_1729801,0.5787046121974588,GSE69528 | healthy,healthy
GSE69528,GSM1703006,Sepsis,13.89584501,GPL10558,ILMN_1729801,0.3835818173759908,GSE69528 | healthy,healthy
GSE69528,GSM1703007,Sepsis,14.13443158,GPL10558,ILMN_1729801,0.9631004745384023,GSE69528 | healthy,healthy
GSE69528,GSM1703008,Sepsis,13.90928873,GPL10558,ILMN_1729801,0.4162361556384811,GSE69528 | healthy,healthy
GSE69528,GSM1703009,Sepsis,13.94060069,GPL10558,ILMN_1729801,0.49229184063501397,GSE69528 | healthy,healthy
GSE69528,GSM1703010,Sepsis,11.111705,GPL10558,ILMN_1729801,-6.378999496179713,GSE69528 | healthy,healthy
GSE69528,GSM1703011,Sepsis,13.92742614,GPL10558,ILMN_1729801,0.4602913071401096,GSE69528 | healthy,healthy
GSE69528,GSM1703012,Sepsis,13.81085794,GPL10558,ILMN_1729801,0.1771511172633721,GSE69528 | healthy,healthy
GSE69528,GSM1703013,Sepsis,13.86487614,GPL10558,ILMN_1729801,0.3083594863108444,GSE69528 | healthy,healthy
GSE69528,GSM1703014,Sepsis,13.9542927,GPL10558,ILMN_1729801,0.5255492668558369,GSE69528 | healthy,healthy
GSE69528,GSM1703015,Sepsis,13.88899464,GPL10558,ILMN_1729801,0.3669425018291604,GSE69528 | healthy,healthy
GSE69528,GSM1703016,Sepsis,13.94773838,GPL10558,ILMN_1729801,0.5096290466816151,GSE69528 | healthy,healthy
GSE69528,GSM1703017,Sepsis,14.04817028,GPL10558,ILMN_1729801,0.7535747131299403,GSE69528 | healthy,healthy
GSE69528,GSM1703018,Sepsis,13.92138976,GPL10558,ILMN_1729801,0.445629145595469,GSE69528 | healthy,healthy
GSE69528,GSM1703019,Sepsis,13.41335896,GPL10558,ILMN_1729801,-0.7883603744900374,GSE69528 | healthy,healthy
GSE69528,GSM1703020,Sepsis,13.99865528,GPL10558,ILMN_1729801,0.6333044635957872,GSE69528 | healthy,healthy
GSE69528,GSM1703021,Sepsis,14.07506705,GPL10558,ILMN_1729801,0.8189060519073306,GSE69528 | healthy,healthy
GSE69528,GSM1703022,Sepsis,14.13443158,GPL10558,ILMN_1729801,0.9631004745384023,GSE69528 | healthy,healthy
GSE69528,GSM1703023,Sepsis,13.91539933,GPL10558,ILMN_1729801,0.4310785950367103,GSE69528 | healthy,healthy
GSE69528,GSM1703024,Sepsis,14.03638978,GPL10558,ILMN_1729801,0.7249602796322708,GSE69528 | healthy,healthy
GSE69528,GSM1703025,Sepsis,14.13443158,GPL10558,ILMN_1729801,0.9631004745384023,GSE69528 | healthy,healthy
GSE9692,GSM244467,Sepsis,2.14228025,GPL570,202917_s_at;214370_at,0.9424521635751009,GSE9692 | healthy,healthy
GSE9692,GSM244468,Sepsis,1.11359765,GPL570,202917_s_at;214370_at,-0.40595174800430717,GSE9692 | healthy,healthy
GSE9692,GSM244469,Sepsis,1.3315099,GPL570,202917_s_at;214370_at,-0.12031093879739566,GSE9692 | healthy,healthy
GSE9692,GSM244470,Sepsis,1.2338652,GPL570,202917_s_at;214370_at,-0.24830425318319116,GSE9692 | healthy,healthy
GSE9692,GSM244471,Sepsis,1.59058285,GPL570,202917_s_at;214370_at,0.219283586437518,GSE9692 | healthy,healthy
GSE9692,GSM244472,Sepsis,1.3903901,GPL570,202917_s_at;214370_at,-0.04313038573411057,GSE9692 | healthy,healthy
GSE9692,GSM244473,Sepsis,1.43272915,GPL570,202917_s_at;214370_at,0.012367919216858642,GSE9692 | healthy,healthy
GSE9692,GSM244474,Sepsis,1.66967595,GPL570,202917_s_at;214370_at,0.3229593416402804,GSE9692 | healthy,healthy
GSE9692,GSM244475,Sepsis,2.29833185,GPL570,202917_s_at;214370_at,1.1470056262741146,GSE9692 | healthy,healthy
GSE9692,GSM244476,Sepsis,1.287866785,GPL570,202917_s_at;214370_at,-0.17751862071940902,GSE9692 | healthy,healthy
GSE9692,GSM244477,Sepsis,1.93839945,GPL570,202917_s_at;214370_at,0.675203871229202,GSE9692 | healthy,healthy
GSE9692,GSM244478,Sepsis,1.41992865,GPL570,202917_s_at;214370_at,-0.0044110602955509184,GSE9692 | healthy,healthy
GSE9692,GSM244479,Sepsis,1.158254885,GPL570,202917_s_at;214370_at,-0.3474147509224853,GSE9692 | healthy,healthy
GSE9692,GSM244480,Sepsis,1.1528847,GPL570,202917_s_at;214370_at,-0.354454024708107,GSE9692 | healthy,healthy
GSE9692,GSM244481,Sepsis,1.19081145,GPL570,202917_s_at;214370_at,-0.30473939159047253,GSE9692 | healthy,healthy
GSE9692,GSM244482,Sepsis,1.23431855,GPL570,202917_s_at;214370_at,-0.24770999902421695,GSE9692 | healthy,healthy
GSE9692,GSM244483,Sepsis,1.8772052,GPL570,202917_s_at;214370_at,0.594990046220236,GSE9692 | healthy,healthy
GSE9692,GSM244484,Sepsis,1.56734285,GPL570,202917_s_at;214370_at,0.18882044172688942,GSE9692 | healthy,healthy
GSE9692,GSM244485,Sepsis,1.8253253,GPL570,202917_s_at;214370_at,0.5269855323960998,GSE9692 | healthy,healthy
GSE9692,GSM244486,Sepsis,1.21734398,GPL570,202917_s_at;214370_at,-0.26996037692054603,GSE9692 | healthy,healthy
GSE9692,GSM244487,Sepsis,1.3967058,GPL570,202917_s_at;214370_at,-0.034851724673485934,GSE9692 | healthy,healthy
GSE9692,GSM244488,Healthy,0.22292361,GPL570,202917_s_at;214370_at,-1.573453132277973,GSE9692 | healthy,healthy
GSE9692,GSM244489,Healthy,0.34575565,GPL570,202917_s_at;214370_at,-1.4124440871135284,GSE9692 | healthy,healthy
GSE9692,GSM244490,Healthy,0.43677974,GPL570,202917_s_at;214370_at,-1.2931291118199288,GSE9692 | healthy,healthy
GSE9692,GSM244491,Healthy,0.65795445,GPL570,202917_s_at;214370_at,-1.0032118486073098,GSE9692 | healthy,healthy
GSE9692,GSM244492,Healthy,1.1427341,GPL570,202917_s_at;214370_at,-0.3677594978879566,GSE9692 | healthy,healthy
GSE9692,GSM244493,Healthy,1.2875776,GPL570,202917_s_at;214370_at,-0.17789768631765093,GSE9692 | healthy,healthy
GSE9692,GSM244494,Healthy,1.40705475,GPL570,202917_s_at;214370_at,-0.021286253010273738,GSE9692 | healthy,healthy
GSE9692,GSM244495,Healthy,0.9488815,GPL570,202917_s_at;214370_at,-0.6218627597782989,GSE9692 | healthy,healthy
GSE9692,GSM244496,Healthy,0.88822934,GPL570,202917_s_at;214370_at,-0.7013660096531779,GSE9692 | healthy,healthy
GSE9692,GSM244497,Healthy,0.62790992,GPL570,202917_s_at;214370_at,-1.0425944159546772,GSE9692 | healthy,healthy
GSE9692,GSM244498,Healthy,1.23694865,GPL570,202917_s_at;214370_at,-0.2442624466617633,GSE9692 | healthy,healthy
GSE9692,GSM244499,Sepsis,5.4625382,GPL570,202917_s_at;214370_at,5.294668101934149,GSE9692 | healthy,healthy
GSE9692,GSM244500,Sepsis,2.18820235,GPL570,202917_s_at;214370_at,1.0026471540103823,GSE9692 | healthy,healthy
GSE9692,GSM244501,Sepsis,1.259722825,GPL570,202917_s_at;214370_at,-0.21440990842208266,GSE9692 | healthy,healthy
GSE9692,GSM244502,Sepsis,1.6811038,GPL570,202917_s_at;214370_at,0.3379390425129721,GSE9692 | healthy,healthy
GSE9692,GSM244503,Sepsis,2.0515773,GPL570,202917_s_at;214370_at,0.8235581407037197,GSE9692 | healthy,healthy
GSE9692,GSM244504,Sepsis,1.18829065,GPL570,202917_s_at;214370_at,-0.3080436727947133,GSE9692 | healthy,healthy
GSE9692,GSM244505,Sepsis,1.4935946,GPL570,202917_s_at;214370_at,0.09215075102527165,GSE9692 | healthy,healthy
GSE9692,GSM244506,Sepsis,1.1839247,GPL570,202917_s_at;214370_at,-0.31376658874348123,GSE9692 | healthy,healthy
GSE9692,GSM244507,Healthy,1.09336025,GPL570,202917_s_at;214370_at,-0.432479064904775,GSE9692 | healthy,healthy
GSE9692,GSM244508,Healthy,1.44932465,GPL570,202917_s_at;214370_at,0.03412140966630956,GSE9692 | healthy,healthy
GSE9692,GSM244509,Healthy,1.33334365,GPL570,202917_s_at;214370_at,-0.11790724724777787,GSE9692 | healthy,healthy
GSE9692,GSM244510,Healthy,1.30089545,GPL570,202917_s_at;214370_at,-0.16044056102572146,GSE9692 | healthy,healthy
GSE9692,GSM244511,Sepsis,1.69024275,GPL570,202917_s_at;214370_at,0.3499184382252437,GSE9692 | healthy,healthy
