"Gene","Step","Coefficient","StepIndex","Lambda","LogLambda"
"ADM","s40",0,40,0.00428457780347076,-5.45273326073167
"ADM","s41",0,41,0.00390394772020166,-5.54576700186274
"ADM","s42",0,42,0.00355713176446973,-5.63880074299382
"ADM","s43",0,43,0.00324112598238019,-5.73183448412489
"ADM","s44",0,44,0.00295319328302306,-5.82486822525596
"ADM","s45",0,45,0.00269083973110104,-5.91790196638703
"ADM","s46",0,46,0.00245179294565508,-6.01093570751811
"ADM","s47",0,47,0.0022339824177876,-6.10396944864918
"ADM","s48",0,48,0.00203552157690489,-6.19700318978025
"ADM","s49",0,49,0.00185469145014521,-6.29003693091132
"ADM","s50",0,50,0.00168992577345814,-6.3830706720424
"ADM","s51",0,51,0.00153979742537472,-6.47610441317347
"ADM","s52",0,52,0.00140300606596397,-6.56913815430454
"ADM","s53",0,53,0.00127836687391048,-6.66217189543561
"ADM","s54",0,54,0.00116480028415901,-6.75520563656669
"ADM","s55",0,55,0.00106132263723843,-6.84823937769776
"ADM","s56",0,56,0.000967037659273928,-6.94127311882883
"ADM","s57",0,57,0.000881128698891504,-7.0343068599599
"ADM","s58",0,58,0.000802851653774438,-7.12734060109098
"ADM","s59",0,59,0.000731528525604995,-7.22037434222205
"ADM","s60",0,60,0.000666541547567348,-7.31340808335312
"ADM","s61",0,61,0.000607327833546948,-7.40644182448419
"ADM","s62",0,62,0.000553374502680286,-7.49947556561527
"ADM","s63",0,63,0.000504214237026208,-7.59250930674634
"ADM","s64",0,64,0.000459421233881468,-7.68554304787741
"ADM","s65",0,65,0.000418607517681417,-7.77857678900848
"ADM","s66",0,66,0.000381419579541263,-7.87161053013956
"ADM","s67",0,67,0.000347535315331229,-7.96464427127063
"ADM","s68",0,68,0.000316661235764668,-8.0576780124017
"ADM","s69",0,69,0.000288529924334272,-8.15071175353278
"ADM","s70",0,70,0.000262897721078208,-8.24374549466385
"ADM","s71",0,71,0.000239542612114102,-8.33677923579492
"ADM","s72",0,72,0.000218262306660988,-8.42981297692599
"ADM","s73",0,73,0.00019887248489335,-8.52284671805706
"ADM","s74",0,74,0.000181205201450961,-8.61588045918814
"ADM","s75",0,75,0.00016510743077652,-8.70891420031921
"ADM","s76",-0.000421851571339803,76,0.000150439741681481,-8.80194794145028
"ADM","s77",-0.00572253740425707,77,0.000137075089659801,-8.89498168258135
"ADM","s78",-0.00906983784718837,78,0.000124897716489202,-8.98801542371243
"ADM","s79",-0.0112361726580203,79,0.000113802147588832,-9.0810491648435
"ADM","s80",-0.0117627282427276,80,0.000103692278448902,-9.17408290597457
"ADM","s81",-0.0145741141897825,81,9.44805422193964e-05,-9.26711664710565
"ADM","s82",-0.0174761497744713,82,8.6087151247911e-05,-9.36015038823672
"ADM","s83",-0.0173222627014858,83,7.84394059971776e-05,-9.45318412936779
"ADM","s84",-0.0206071839889761,84,7.14710653564502e-05,-9.54621787049886
"ADM","s85",-0.0239292680631497,85,6.51217728926934e-05,-9.63925161162994
"ADM","s86",-0.0263050574075213,86,5.93365340720335e-05,-9.73228535276101
"ADM","s87",-0.0291467520460524,87,5.40652399234147e-05,-9.82531909389208
"AGFG1","s0",0,0,0.177039286132001,-1.73138361548877
"AGFG1","s1",0,1,0.161311603892753,-1.82441735661984
"AGFG1","s2",0,2,0.146981125596331,-1.91745109775091
"AGFG1","s3",0,3,0.133923727495309,-2.01048483888199
"AGFG1","s4",0,4,0.122026312653886,-2.10351858001306
"AGFG1","s5",0,5,0.111185831356325,-2.19655232114413
"AGFG1","s6",0,6,0.101308388539621,-2.2895860622752
"AGFG1","s7",0,7,0.09230843051938,-2.38261980340628
"AGFG1","s8",0,8,0.0841080039647334,-2.47565354453735
"AGFG1","s9",0,9,0.076636080703879,-2.56868728566842
"AGFG1","s10",0,10,0.0698279425120354,-2.66172102679949
"AGFG1","s11",0,11,0.0636246205531402,-2.75475476793057
"AGFG1","s12",0,12,0.0579723846200014,-2.84778850906164
"AGFG1","s13",0,13,0.0528222777489477,-2.94082225019271
"AGFG1","s14",0,14,0.048129692178029,-3.03385599132378
"AGFG1","s15",0,15,0.043853982975923,-3.12688973245486
"AGFG1","s16",0,16,0.0399581159949838,-3.21992347358593
"AGFG1","s17",0,17,0.0364083470991718,-3.312957214717
"AGFG1","s18",0,18,0.0331739298884908,-3.40599095584808
"AGFG1","s19",0,19,0.0302268493883793,-3.49902469697915
"AGFG1","s20",0,20,0.0275415793974034,-3.59205843811022
"AGFG1","s21",0,21,0.0250948613915117,-3.68509217924129
"AGFG1","s22",0,22,0.022865503069826,-3.77812592037237
"AGFG1","s23",0,23,0.0208341947970698,-3.87115966150344
"AGFG1","s24",0,24,0.0189833423527451,-3.96419340263451
"AGFG1","s25",0,25,0.0172969145384111,-4.05722714376558
"AGFG1","s26",0,26,0.0157603043231128,-4.15026088489666
"AGFG1","s27",0,27,0.0143602023242663,-4.24329462602773
"AGFG1","s28",0,28,0.0130844815281545,-4.3363283671588
"AGFG1","s29",0,29,0.0119220922515355,-4.42936210828987
"AGFG1","s30",0,30,0.0108629664345722,-4.52239584942095
"AGFG1","s31",0,31,0.00989793043611486,-4.61542959055202
"AGFG1","s32",0,32,0.0090186255760098,-4.70846333168309
"AGFG1","s33",0,33,0.00821743573621073,-4.80149707281416
"AGFG1","s34",0,34,0.00748742139360768,-4.89453081394524
"AGFG1","s35",0,35,0.00682225951319765,-4.98756455507631
"AGFG1","s36",0,36,0.00621618878098029,-5.08059829620738
"AGFG1","s37",0,37,0.00566395970221219,-5.17363203733845
"AGFG1","s38",0,38,0.00516078913279472,-5.26666577846953
"AGFG1","s39",0,39,0.0047023188499681,-5.3596995196006
"AGFG1","s40",0,40,0.00428457780347076,-5.45273326073167
"AGFG1","s41",0,41,0.00390394772020166,-5.54576700186274
"AGFG1","s42",0,42,0.00355713176446973,-5.63880074299382
"AGFG1","s43",0,43,0.00324112598238019,-5.73183448412489
"AGFG1","s44",0,44,0.00295319328302306,-5.82486822525596
"AGFG1","s45",0,45,0.00269083973110104,-5.91790196638703
"AGFG1","s46",0,46,0.00245179294565508,-6.01093570751811
"AGFG1","s47",0,47,0.0022339824177876,-6.10396944864918
"AGFG1","s48",0,48,0.00203552157690489,-6.19700318978025
"AGFG1","s49",0,49,0.00185469145014521,-6.29003693091132
"AGFG1","s50",0,50,0.00168992577345814,-6.3830706720424
"AGFG1","s51",0,51,0.00153979742537472,-6.47610441317347
"AGFG1","s52",0,52,0.00140300606596397,-6.56913815430454
"AGFG1","s53",0,53,0.00127836687391048,-6.66217189543561
"AGFG1","s54",0,54,0.00116480028415901,-6.75520563656669
"AGFG1","s55",0,55,0.00106132263723843,-6.84823937769776
"AGFG1","s56",0,56,0.000967037659273928,-6.94127311882883
"AGFG1","s57",0,57,0.000881128698891504,-7.0343068599599
"AGFG1","s58",0,58,0.000802851653774438,-7.12734060109098
"AGFG1","s59",0,59,0.000731528525604995,-7.22037434222205
"AGFG1","s60",0,60,0.000666541547567348,-7.31340808335312
"AGFG1","s61",0,61,0.000607327833546948,-7.40644182448419
"AGFG1","s62",0,62,0.000553374502680286,-7.49947556561527
"AGFG1","s63",0,63,0.000504214237026208,-7.59250930674634
"AGFG1","s64",0,64,0.000459421233881468,-7.68554304787741
"AGFG1","s65",0,65,0.000418607517681417,-7.77857678900848
"AGFG1","s66",0,66,0.000381419579541263,-7.87161053013956
"AGFG1","s67",0,67,0.000347535315331229,-7.96464427127063
"AGFG1","s68",0,68,0.000316661235764668,-8.0576780124017
"AGFG1","s69",0,69,0.000288529924334272,-8.15071175353278
"AGFG1","s70",0,70,0.000262897721078208,-8.24374549466385
"AGFG1","s71",0,71,0.000239542612114102,-8.33677923579492
"AGFG1","s72",0,72,0.000218262306660988,-8.42981297692599
"AGFG1","s73",0,73,0.00019887248489335,-8.52284671805706
"AGFG1","s74",0,74,0.000181205201450961,-8.61588045918814
"AGFG1","s75",0,75,0.00016510743077652,-8.70891420031921
"AGFG1","s76",0,76,0.000150439741681481,-8.80194794145028
"AGFG1","s77",0,77,0.000137075089659801,-8.89498168258135
"AGFG1","s78",0,78,0.000124897716489202,-8.98801542371243
"AGFG1","s79",0,79,0.000113802147588832,-9.0810491648435
"AGFG1","s80",0,80,0.000103692278448902,-9.17408290597457
"AGFG1","s81",0,81,9.44805422193964e-05,-9.26711664710565
"AGFG1","s82",0,82,8.6087151247911e-05,-9.36015038823672
"AGFG1","s83",0,83,7.84394059971776e-05,-9.45318412936779
"AGFG1","s84",0,84,7.14710653564502e-05,-9.54621787049886
"AGFG1","s85",0,85,6.51217728926934e-05,-9.63925161162994
"AGFG1","s86",0,86,5.93365340720335e-05,-9.73228535276101
"AGFG1","s87",0,87,5.40652399234147e-05,-9.82531909389208
"AGTPBP1","s0",0,0,0.177039286132001,-1.73138361548877
"AGTPBP1","s1",0,1,0.161311603892753,-1.82441735661984
"AGTPBP1","s2",0,2,0.146981125596331,-1.91745109775091
"AGTPBP1","s3",0,3,0.133923727495309,-2.01048483888199
"AGTPBP1","s4",0,4,0.122026312653886,-2.10351858001306
"AGTPBP1","s5",0,5,0.111185831356325,-2.19655232114413
"AGTPBP1","s6",0,6,0.101308388539621,-2.2895860622752
"AGTPBP1","s7",0,7,0.09230843051938,-2.38261980340628
"AGTPBP1","s8",0,8,0.0841080039647334,-2.47565354453735
"AGTPBP1","s9",0,9,0.076636080703879,-2.56868728566842
"AGTPBP1","s10",0,10,0.0698279425120354,-2.66172102679949
"AGTPBP1","s11",0,11,0.0636246205531402,-2.75475476793057
"AGTPBP1","s12",0,12,0.0579723846200014,-2.84778850906164
"AGTPBP1","s13",0,13,0.0528222777489477,-2.94082225019271
"AGTPBP1","s14",0,14,0.048129692178029,-3.03385599132378
"AGTPBP1","s15",0,15,0.043853982975923,-3.12688973245486
"AGTPBP1","s16",0,16,0.0399581159949838,-3.21992347358593
"AGTPBP1","s17",0,17,0.0364083470991718,-3.312957214717
"AGTPBP1","s18",0,18,0.0331739298884908,-3.40599095584808
"AGTPBP1","s19",0,19,0.0302268493883793,-3.49902469697915
"AGTPBP1","s20",0,20,0.0275415793974034,-3.59205843811022
"AGTPBP1","s21",0,21,0.0250948613915117,-3.68509217924129
"AGTPBP1","s22",0,22,0.022865503069826,-3.77812592037237
"AGTPBP1","s23",0,23,0.0208341947970698,-3.87115966150344
"AGTPBP1","s24",0,24,0.0189833423527451,-3.96419340263451
"AGTPBP1","s25",0,25,0.0172969145384111,-4.05722714376558
"AGTPBP1","s26",0,26,0.0157603043231128,-4.15026088489666
"AGTPBP1","s27",0,27,0.0143602023242663,-4.24329462602773
"AGTPBP1","s28",0,28,0.0130844815281545,-4.3363283671588
"AGTPBP1","s29",0,29,0.0119220922515355,-4.42936210828987
"AGTPBP1","s30",0,30,0.0108629664345722,-4.52239584942095
"AGTPBP1","s31",0,31,0.00989793043611486,-4.61542959055202
"AGTPBP1","s32",0,32,0.0090186255760098,-4.70846333168309
"AGTPBP1","s33",0,33,0.00821743573621073,-4.80149707281416
"AGTPBP1","s34",0,34,0.00748742139360768,-4.89453081394524
"AGTPBP1","s35",0,35,0.00682225951319765,-4.98756455507631
"AGTPBP1","s36",0,36,0.00621618878098029,-5.08059829620738
"AGTPBP1","s37",0,37,0.00566395970221219,-5.17363203733845
"AGTPBP1","s38",0,38,0.00516078913279472,-5.26666577846953
"AGTPBP1","s39",0,39,0.0047023188499681,-5.3596995196006
"AGTPBP1","s40",0,40,0.00428457780347076,-5.45273326073167
"AGTPBP1","s41",0,41,0.00390394772020166,-5.54576700186274
"AGTPBP1","s42",0,42,0.00355713176446973,-5.63880074299382
"AGTPBP1","s43",0,43,0.00324112598238019,-5.73183448412489
"AGTPBP1","s44",0,44,0.00295319328302306,-5.82486822525596
"AGTPBP1","s45",0,45,0.00269083973110104,-5.91790196638703
"AGTPBP1","s46",0,46,0.00245179294565508,-6.01093570751811
"AGTPBP1","s47",0,47,0.0022339824177876,-6.10396944864918
"AGTPBP1","s48",0,48,0.00203552157690489,-6.19700318978025
"AGTPBP1","s49",0,49,0.00185469145014521,-6.29003693091132
"AGTPBP1","s50",0,50,0.00168992577345814,-6.3830706720424
"AGTPBP1","s51",0,51,0.00153979742537472,-6.47610441317347
"AGTPBP1","s52",0,52,0.00140300606596397,-6.56913815430454
"AGTPBP1","s53",0,53,0.00127836687391048,-6.66217189543561
"AGTPBP1","s54",0,54,0.00116480028415901,-6.75520563656669
"AGTPBP1","s55",0,55,0.00106132263723843,-6.84823937769776
"AGTPBP1","s56",0,56,0.000967037659273928,-6.94127311882883
"AGTPBP1","s57",0,57,0.000881128698891504,-7.0343068599599
"AGTPBP1","s58",0,58,0.000802851653774438,-7.12734060109098
"AGTPBP1","s59",0,59,0.000731528525604995,-7.22037434222205
"AGTPBP1","s60",0,60,0.000666541547567348,-7.31340808335312
"AGTPBP1","s61",0,61,0.000607327833546948,-7.40644182448419
"AGTPBP1","s62",0,62,0.000553374502680286,-7.49947556561527
"AGTPBP1","s63",0,63,0.000504214237026208,-7.59250930674634
"AGTPBP1","s64",0,64,0.000459421233881468,-7.68554304787741
"AGTPBP1","s65",0,65,0.000418607517681417,-7.77857678900848
"AGTPBP1","s66",0,66,0.000381419579541263,-7.87161053013956
"AGTPBP1","s67",0,67,0.000347535315331229,-7.96464427127063
"AGTPBP1","s68",0,68,0.000316661235764668,-8.0576780124017
"AGTPBP1","s69",0,69,0.000288529924334272,-8.15071175353278
"AGTPBP1","s70",0,70,0.000262897721078208,-8.24374549466385
"AGTPBP1","s71",0,71,0.000239542612114102,-8.33677923579492
"AGTPBP1","s72",0,72,0.000218262306660988,-8.42981297692599
"AGTPBP1","s73",0,73,0.00019887248489335,-8.52284671805706
"AGTPBP1","s74",0,74,0.000181205201450961,-8.61588045918814
"AGTPBP1","s75",0,75,0.00016510743077652,-8.70891420031921
"AGTPBP1","s76",0,76,0.000150439741681481,-8.80194794145028
"AGTPBP1","s77",0,77,0.000137075089659801,-8.89498168258135
"AGTPBP1","s78",0,78,0.000124897716489202,-8.98801542371243
"AGTPBP1","s79",0,79,0.000113802147588832,-9.0810491648435
"AGTPBP1","s80",0,80,0.000103692278448902,-9.17408290597457
"AGTPBP1","s81",0,81,9.44805422193964e-05,-9.26711664710565
"AGTPBP1","s82",0,82,8.6087151247911e-05,-9.36015038823672
"AGTPBP1","s83",0,83,7.84394059971776e-05,-9.45318412936779
"AGTPBP1","s84",0,84,7.14710653564502e-05,-9.54621787049886
"AGTPBP1","s85",0,85,6.51217728926934e-05,-9.63925161162994
"AGTPBP1","s86",0,86,5.93365340720335e-05,-9.73228535276101
"AGTPBP1","s87",0,87,5.40652399234147e-05,-9.82531909389208
"ALOX5","s0",0,0,0.177039286132001,-1.73138361548877
"ALOX5","s1",0,1,0.161311603892753,-1.82441735661984
"ALOX5","s2",0,2,0.146981125596331,-1.91745109775091
"ALOX5","s3",0,3,0.133923727495309,-2.01048483888199
"ALOX5","s4",0,4,0.122026312653886,-2.10351858001306
"ALOX5","s5",0,5,0.111185831356325,-2.19655232114413
"ALOX5","s6",0,6,0.101308388539621,-2.2895860622752
"ALOX5","s7",0,7,0.09230843051938,-2.38261980340628
"ALOX5","s8",0,8,0.0841080039647334,-2.47565354453735
"ALOX5","s9",0,9,0.076636080703879,-2.56868728566842
"ALOX5","s10",0,10,0.0698279425120354,-2.66172102679949
"ALOX5","s11",0,11,0.0636246205531402,-2.75475476793057
"ALOX5","s12",0,12,0.0579723846200014,-2.84778850906164
"ALOX5","s13",0,13,0.0528222777489477,-2.94082225019271
"ALOX5","s14",0,14,0.048129692178029,-3.03385599132378
"ALOX5","s15",0,15,0.043853982975923,-3.12688973245486
"ALOX5","s16",0,16,0.0399581159949838,-3.21992347358593
"ALOX5","s17",0,17,0.0364083470991718,-3.312957214717
"ALOX5","s18",0,18,0.0331739298884908,-3.40599095584808
"ALOX5","s19",0,19,0.0302268493883793,-3.49902469697915
"ALOX5","s20",0,20,0.0275415793974034,-3.59205843811022
"ALOX5","s21",0,21,0.0250948613915117,-3.68509217924129
"ALOX5","s22",0,22,0.022865503069826,-3.77812592037237
"ALOX5","s23",0,23,0.0208341947970698,-3.87115966150344
"ALOX5","s24",0,24,0.0189833423527451,-3.96419340263451
"ALOX5","s25",0,25,0.0172969145384111,-4.05722714376558
"ALOX5","s26",0,26,0.0157603043231128,-4.15026088489666
"ALOX5","s27",0,27,0.0143602023242663,-4.24329462602773
"ALOX5","s28",0,28,0.0130844815281545,-4.3363283671588
"ALOX5","s29",0,29,0.0119220922515355,-4.42936210828987
"ALOX5","s30",0,30,0.0108629664345722,-4.52239584942095
"ALOX5","s31",0,31,0.00989793043611486,-4.61542959055202
"ALOX5","s32",0,32,0.0090186255760098,-4.70846333168309
"ALOX5","s33",0,33,0.00821743573621073,-4.80149707281416
"ALOX5","s34",0,34,0.00748742139360768,-4.89453081394524
"ALOX5","s35",0,35,0.00682225951319765,-4.98756455507631
"ALOX5","s36",0,36,0.00621618878098029,-5.08059829620738
"ALOX5","s37",0,37,0.00566395970221219,-5.17363203733845
"ALOX5","s38",0,38,0.00516078913279472,-5.26666577846953
"ALOX5","s39",0,39,0.0047023188499681,-5.3596995196006
"ALOX5","s40",0,40,0.00428457780347076,-5.45273326073167
"ALOX5","s41",0,41,0.00390394772020166,-5.54576700186274
"ALOX5","s42",0,42,0.00355713176446973,-5.63880074299382
"ALOX5","s43",0,43,0.00324112598238019,-5.73183448412489
"ALOX5","s44",0,44,0.00295319328302306,-5.82486822525596
"ALOX5","s45",0,45,0.00269083973110104,-5.91790196638703
"ALOX5","s46",0,46,0.00245179294565508,-6.01093570751811
"ALOX5","s47",0,47,0.0022339824177876,-6.10396944864918
"ALOX5","s48",0,48,0.00203552157690489,-6.19700318978025
"ALOX5","s49",0,49,0.00185469145014521,-6.29003693091132
"ALOX5","s50",0,50,0.00168992577345814,-6.3830706720424
"ALOX5","s51",0,51,0.00153979742537472,-6.47610441317347
"ALOX5","s52",0,52,0.00140300606596397,-6.56913815430454
"ALOX5","s53",0,53,0.00127836687391048,-6.66217189543561
"ALOX5","s54",0,54,0.00116480028415901,-6.75520563656669
"ALOX5","s55",0,55,0.00106132263723843,-6.84823937769776
"ALOX5","s56",0,56,0.000967037659273928,-6.94127311882883
"ALOX5","s57",0,57,0.000881128698891504,-7.0343068599599
"ALOX5","s58",0,58,0.000802851653774438,-7.12734060109098
"ALOX5","s59",0,59,0.000731528525604995,-7.22037434222205
"ALOX5","s60",0,60,0.000666541547567348,-7.31340808335312
"ALOX5","s61",0,61,0.000607327833546948,-7.40644182448419
"ALOX5","s62",0,62,0.000553374502680286,-7.49947556561527
"ALOX5","s63",0,63,0.000504214237026208,-7.59250930674634
"ALOX5","s64",0,64,0.000459421233881468,-7.68554304787741
"ALOX5","s65",0,65,0.000418607517681417,-7.77857678900848
"ALOX5","s66",0,66,0.000381419579541263,-7.87161053013956
"ALOX5","s67",0,67,0.000347535315331229,-7.96464427127063
"ALOX5","s68",0,68,0.000316661235764668,-8.0576780124017
"ALOX5","s69",0,69,0.000288529924334272,-8.15071175353278
"ALOX5","s70",0,70,0.000262897721078208,-8.24374549466385
"ALOX5","s71",0,71,0.000239542612114102,-8.33677923579492
"ALOX5","s72",0,72,0.000218262306660988,-8.42981297692599
"ALOX5","s73",0,73,0.00019887248489335,-8.52284671805706
"ALOX5","s74",0,74,0.000181205201450961,-8.61588045918814
"ALOX5","s75",0,75,0.00016510743077652,-8.70891420031921
"ALOX5","s76",0,76,0.000150439741681481,-8.80194794145028
"ALOX5","s77",0,77,0.000137075089659801,-8.89498168258135
"ALOX5","s78",0,78,0.000124897716489202,-8.98801542371243
"ALOX5","s79",0,79,0.000113802147588832,-9.0810491648435
"ALOX5","s80",0,80,0.000103692278448902,-9.17408290597457
"ALOX5","s81",0,81,9.44805422193964e-05,-9.26711664710565
"ALOX5","s82",0,82,8.6087151247911e-05,-9.36015038823672
"ALOX5","s83",0,83,7.84394059971776e-05,-9.45318412936779
"ALOX5","s84",0,84,7.14710653564502e-05,-9.54621787049886
"ALOX5","s85",0,85,6.51217728926934e-05,-9.63925161162994
"ALOX5","s86",0,86,5.93365340720335e-05,-9.73228535276101
"ALOX5","s87",0,87,5.40652399234147e-05,-9.82531909389208
"ANKRD22","s0",0,0,0.177039286132001,-1.73138361548877
"ANKRD22","s1",0,1,0.161311603892753,-1.82441735661984
"ANKRD22","s2",0,2,0.146981125596331,-1.91745109775091
"ANKRD22","s3",0,3,0.133923727495309,-2.01048483888199
"ANKRD22","s4",0,4,0.122026312653886,-2.10351858001306
"ANKRD22","s5",0,5,0.111185831356325,-2.19655232114413
"ANKRD22","s6",0,6,0.101308388539621,-2.2895860622752
"ANKRD22","s7",0,7,0.09230843051938,-2.38261980340628
"ANKRD22","s8",0,8,0.0841080039647334,-2.47565354453735
"ANKRD22","s9",0,9,0.076636080703879,-2.56868728566842
"ANKRD22","s10",0,10,0.0698279425120354,-2.66172102679949
"ANKRD22","s11",0,11,0.0636246205531402,-2.75475476793057
"ANKRD22","s12",0,12,0.0579723846200014,-2.84778850906164
"ANKRD22","s13",0,13,0.0528222777489477,-2.94082225019271
"ANKRD22","s14",0,14,0.048129692178029,-3.03385599132378
"ANKRD22","s15",0,15,0.043853982975923,-3.12688973245486
"ANKRD22","s16",0,16,0.0399581159949838,-3.21992347358593
"ANKRD22","s17",0,17,0.0364083470991718,-3.312957214717
"ANKRD22","s18",0,18,0.0331739298884908,-3.40599095584808
"ANKRD22","s19",0,19,0.0302268493883793,-3.49902469697915
"ANKRD22","s20",0,20,0.0275415793974034,-3.59205843811022
"ANKRD22","s21",0,21,0.0250948613915117,-3.68509217924129
"ANKRD22","s22",0,22,0.022865503069826,-3.77812592037237
"ANKRD22","s23",0,23,0.0208341947970698,-3.87115966150344
"ANKRD22","s24",0,24,0.0189833423527451,-3.96419340263451
"ANKRD22","s25",0,25,0.0172969145384111,-4.05722714376558
"ANKRD22","s26",0,26,0.0157603043231128,-4.15026088489666
"ANKRD22","s27",0,27,0.0143602023242663,-4.24329462602773
"ANKRD22","s28",0,28,0.0130844815281545,-4.3363283671588
"ANKRD22","s29",0,29,0.0119220922515355,-4.42936210828987
"ANKRD22","s30",0,30,0.0108629664345722,-4.52239584942095
"ANKRD22","s31",0,31,0.00989793043611486,-4.61542959055202
"ANKRD22","s32",0,32,0.0090186255760098,-4.70846333168309
"ANKRD22","s33",0,33,0.00821743573621073,-4.80149707281416
"ANKRD22","s34",0,34,0.00748742139360768,-4.89453081394524
"ANKRD22","s35",0,35,0.00682225951319765,-4.98756455507631
"ANKRD22","s36",0,36,0.00621618878098029,-5.08059829620738
"ANKRD22","s37",0,37,0.00566395970221219,-5.17363203733845
"ANKRD22","s38",0,38,0.00516078913279472,-5.26666577846953
"ANKRD22","s39",0,39,0.0047023188499681,-5.3596995196006
"ANKRD22","s40",0,40,0.00428457780347076,-5.45273326073167
"ANKRD22","s41",0,41,0.00390394772020166,-5.54576700186274
"ANKRD22","s42",0,42,0.00355713176446973,-5.63880074299382
"ANKRD22","s43",0,43,0.00324112598238019,-5.73183448412489
"ANKRD22","s44",0,44,0.00295319328302306,-5.82486822525596
"ANKRD22","s45",0,45,0.00269083973110104,-5.91790196638703
"ANKRD22","s46",0,46,0.00245179294565508,-6.01093570751811
"ANKRD22","s47",0,47,0.0022339824177876,-6.10396944864918
"ANKRD22","s48",0,48,0.00203552157690489,-6.19700318978025
"ANKRD22","s49",0,49,0.00185469145014521,-6.29003693091132
"ANKRD22","s50",0,50,0.00168992577345814,-6.3830706720424
"ANKRD22","s51",0,51,0.00153979742537472,-6.47610441317347
"ANKRD22","s52",0,52,0.00140300606596397,-6.56913815430454
"ANKRD22","s53",0,53,0.00127836687391048,-6.66217189543561
"ANKRD22","s54",0,54,0.00116480028415901,-6.75520563656669
"ANKRD22","s55",0,55,0.00106132263723843,-6.84823937769776
"ANKRD22","s56",0,56,0.000967037659273928,-6.94127311882883
"ANKRD22","s57",0,57,0.000881128698891504,-7.0343068599599
"ANKRD22","s58",0,58,0.000802851653774438,-7.12734060109098
"ANKRD22","s59",0,59,0.000731528525604995,-7.22037434222205
"ANKRD22","s60",0,60,0.000666541547567348,-7.31340808335312
"ANKRD22","s61",0,61,0.000607327833546948,-7.40644182448419
"ANKRD22","s62",0,62,0.000553374502680286,-7.49947556561527
"ANKRD22","s63",0,63,0.000504214237026208,-7.59250930674634
"ANKRD22","s64",0,64,0.000459421233881468,-7.68554304787741
"ANKRD22","s65",0,65,0.000418607517681417,-7.77857678900848
"ANKRD22","s66",0,66,0.000381419579541263,-7.87161053013956
"ANKRD22","s67",0,67,0.000347535315331229,-7.96464427127063
"ANKRD22","s68",0,68,0.000316661235764668,-8.0576780124017
"ANKRD22","s69",0,69,0.000288529924334272,-8.15071175353278
"ANKRD22","s70",0,70,0.000262897721078208,-8.24374549466385
"ANKRD22","s71",0,71,0.000239542612114102,-8.33677923579492
"ANKRD22","s72",0,72,0.000218262306660988,-8.42981297692599
"ANKRD22","s73",0,73,0.00019887248489335,-8.52284671805706
"ANKRD22","s74",0,74,0.000181205201450961,-8.61588045918814
"ANKRD22","s75",0,75,0.00016510743077652,-8.70891420031921
"ANKRD22","s76",0,76,0.000150439741681481,-8.80194794145028
"ANKRD22","s77",0,77,0.000137075089659801,-8.89498168258135
"ANKRD22","s78",0,78,0.000124897716489202,-8.98801542371243
"ANKRD22","s79",0,79,0.000113802147588832,-9.0810491648435
"ANKRD22","s80",0,80,0.000103692278448902,-9.17408290597457
"ANKRD22","s81",0,81,9.44805422193964e-05,-9.26711664710565
"ANKRD22","s82",0,82,8.6087151247911e-05,-9.36015038823672
"ANKRD22","s83",0,83,7.84394059971776e-05,-9.45318412936779
"ANKRD22","s84",0,84,7.14710653564502e-05,-9.54621787049886
"ANKRD22","s85",0,85,6.51217728926934e-05,-9.63925161162994
"ANKRD22","s86",0,86,5.93365340720335e-05,-9.73228535276101
"ANKRD22","s87",0,87,5.40652399234147e-05,-9.82531909389208
"ANKRD34B","s0",0,0,0.177039286132001,-1.73138361548877
"ANKRD34B","s1",0,1,0.161311603892753,-1.82441735661984
"ANKRD34B","s2",0,2,0.146981125596331,-1.91745109775091
"ANKRD34B","s3",0,3,0.133923727495309,-2.01048483888199
"ANKRD34B","s4",0,4,0.122026312653886,-2.10351858001306
"ANKRD34B","s5",0,5,0.111185831356325,-2.19655232114413
"ANKRD34B","s6",0,6,0.101308388539621,-2.2895860622752
"ANKRD34B","s7",0,7,0.09230843051938,-2.38261980340628
"ANKRD34B","s8",0,8,0.0841080039647334,-2.47565354453735
"ANKRD34B","s9",0,9,0.076636080703879,-2.56868728566842
"ANKRD34B","s10",0,10,0.0698279425120354,-2.66172102679949
"ANKRD34B","s11",0,11,0.0636246205531402,-2.75475476793057
"ANKRD34B","s12",0,12,0.0579723846200014,-2.84778850906164
"ANKRD34B","s13",0,13,0.0528222777489477,-2.94082225019271
"ANKRD34B","s14",0,14,0.048129692178029,-3.03385599132378
"ANKRD34B","s15",0,15,0.043853982975923,-3.12688973245486
"ANKRD34B","s16",0,16,0.0399581159949838,-3.21992347358593
"ANKRD34B","s17",0,17,0.0364083470991718,-3.312957214717
"ANKRD34B","s18",0,18,0.0331739298884908,-3.40599095584808
"ANKRD34B","s19",0,19,0.0302268493883793,-3.49902469697915
"ANKRD34B","s20",0,20,0.0275415793974034,-3.59205843811022
"ANKRD34B","s21",0,21,0.0250948613915117,-3.68509217924129
"ANKRD34B","s22",0,22,0.022865503069826,-3.77812592037237
"ANKRD34B","s23",0,23,0.0208341947970698,-3.87115966150344
"ANKRD34B","s24",0,24,0.0189833423527451,-3.96419340263451
"ANKRD34B","s25",0,25,0.0172969145384111,-4.05722714376558
