"Sample","C5orf32","GADD45A","MAFG","S100A8","MYL6","NSUN7"
"53",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"54",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"55",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"56",-0.451274633407593,-0.376759350299835,-0.236699059605598,0.966815590858459,0.427118629217148,-0.194558337330818
"57",-0.451274633407593,-0.376759350299835,-0.236699059605598,0.966815590858459,-0.178513050079346,-0.194558337330818
"58",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"59",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"60",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"61",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"62",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"63",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"64",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"65",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"66",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"67",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"68",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"69",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"70",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"71",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"72",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,-0.194558337330818
