"gene","HC1","HC2","NSES","P50","S2","S3"
"YRDC",4.22742789384803,5.33302586221419,5.48660048793175,5.09970920054362,5.467922580958,5.3331782699928
"C1orf122",5.45376148785481,6.25305255567801,6.6944853045484,5.09970920054362,5.83348774422402,5.9517357601784
"MTF1",4.96715343895881,5.04948116299568,6.00932155005559,5.63945629658092,4.22742789384803,5.3331782699928
"SF3A3",5.45376148785481,6.11015747676198,4.99023772891781,6.03134333562224,4.22742789384803,5.3331782699928
"FHL3",4.64419098111034,5.56989199982261,6.60058963624906,5.63945629658092,4.9770888836488,4.22742789384803
"UTP11",4.96715343895881,5.33302586221419,5.25966149830981,6.33920071562365,5.467922580958,5.3331782699928
"RRAGC",5.64677549933564,5.04948116299568,6.60058963624906,5.63945629658092,5.467922580958,4.22742789384803
"MYCBP",4.22742789384803,4.22742789384803,4.6586722164309,5.63945629658092,4.22742789384803,5.3331782699928
"AKIRIN1",7.04069054479577,7.13956474962307,6.944273314467,6.03134333562224,4.9770888836488,4.22742789384803
"NDUFS5",7.81870748548213,8.71939444422082,8.0940833582021,7.16183906949757,6.12489709155534,8.59100784429683
"MACF1",6.45523665627239,5.95153722397477,6.6944853045484,7.31064077225432,5.467922580958,4.22742789384803
"PABPC4",7.10784940397453,6.81034084147749,7.01876962335722,5.63945629658092,4.9770888836488,4.22742789384803
"PPIE",4.64419098111034,4.22742789384803,4.99023772891781,5.09970920054362,4.22742789384803,4.22742789384803
"TRIT1",4.64419098111034,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"CAP1",7.17202051973996,7.82851165866347,9.27411268023348,9.05566964655563,7.42541468770571,5.9517357601784
"PPT1",7.55555846998996,7.40744261377575,4.6586722164309,5.09970920054362,5.467922580958,5.9517357601784
"RLF",5.9692199427275,6.89995334279123,7.01876962335722,6.80837686950916,6.36722099727102,5.3331782699928
"ZMPSTE24",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,5.9517357601784
"COL9A2",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"SMAP2",7.29238652054676,6.50231620993424,8.05920893343618,7.56885973252092,8.45365431122805,7.87371481860354
"ZNF684",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"NFYC-AS1",4.96715343895881,5.04948116299568,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"NFYC",5.23087700832804,5.33302586221419,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"CITED4",5.81698738387323,5.56989199982261,5.85521045547623,5.09970920054362,5.467922580958,5.3331782699928
"SCMH1",4.22742789384803,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,5.3331782699928
"HIVEP3",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,5.467922580958,5.9517357601784
"FOXJ3",4.96715343895881,5.56989199982261,4.99023772891781,5.09970920054362,5.467922580958,4.22742789384803
"PPCS",6.45523665627239,6.25305255567801,6.60058963624906,6.59277782143442,6.57463603714936,6.38328187344124
"PPIH",5.23087700832804,5.56989199982261,5.48660048793175,4.22742789384803,5.467922580958,5.3331782699928
"YBX1",9.69359328905841,9.73647062697923,9.3336933829029,8.2229118921717,8.8224254964185,9.00870788821371
"C1orf50",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,5.3331782699928
"TMEM269",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"SVBP",6.45523665627239,6.81034084147749,6.60058963624906,5.09970920054362,5.467922580958,6.38328187344124
"SLC2A1",4.96715343895881,4.69623031625439,6.27551219359965,5.09970920054362,4.22742789384803,4.22742789384803
"EBNA1BP2",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,5.9517357601784
"ELOVL1",4.96715343895881,5.33302586221419,4.6586722164309,5.09970920054362,5.467922580958,5.9517357601784
"MED8",4.96715343895881,5.95153722397477,4.99023772891781,5.09970920054362,5.467922580958,5.3331782699928
"SZT2",4.96715343895881,4.69623031625439,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"HYI",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"DPH2",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"ATP6V0B",8.71513678135399,8.90400283689421,9.73822200653842,8.55675032604142,6.57463603714936,8.66957130050752
"DMAP1",5.45376148785481,5.33302586221419,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"ERI3",4.64419098111034,5.77329786295453,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"RNF220",5.23087700832804,5.33302586221419,6.27551219359965,5.09970920054362,5.83348774422402,5.9517357601784
"ARMH1",6.23259847825732,5.56989199982261,6.14854751394828,6.03134333562224,4.9770888836488,5.3331782699928
"KIF2C",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"RPS8",12.8477828875895,12.9386909054677,12.3872386029918,11.2833424004097,12.8797108592065,11.4963707155976
"PLK3",7.17202051973996,6.89995334279123,7.01876962335722,6.03134333562224,6.57463603714936,5.9517357601784
"BTBD19",5.23087700832804,4.22742789384803,4.22742789384803,4.22742789384803,6.36722099727102,4.22742789384803
"PTCH2",4.96715343895881,4.22742789384803,5.25966149830981,5.09970920054362,5.83348774422402,5.9517357601784
"HECTD3",4.96715343895881,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"UROD",4.96715343895881,5.33302586221419,4.6586722164309,6.03134333562224,4.9770888836488,5.3331782699928
"MUTYH",4.64419098111034,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"TOE1",4.64419098111034,4.69623031625439,5.48660048793175,4.22742789384803,5.83348774422402,4.22742789384803
"TESK2",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"PRDX1",5.64677549933564,6.7147912772439,4.6586722164309,4.22742789384803,6.57463603714936,6.98456621692932
"AKR1A1",6.34820803139847,6.11015747676198,4.99023772891781,5.09970920054362,4.9770888836488,6.71502521591347
"NASP",5.64677549933564,5.04948116299568,4.6586722164309,6.03134333562224,4.22742789384803,5.9517357601784
"CCDC17",4.22742789384803,4.22742789384803,4.99023772891781,5.63945629658092,4.22742789384803,4.22742789384803
"GPBP1L1",5.81698738387323,5.56989199982261,6.6944853045484,6.80837686950916,5.83348774422402,5.9517357601784
"TMEM69",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"IPP",4.96715343895881,4.69623031625439,4.6586722164309,5.63945629658092,4.22742789384803,5.3331782699928
"MAST2",4.64419098111034,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"POMGNT1",4.64419098111034,4.69623031625439,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"LRRC41",4.96715343895881,5.33302586221419,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"UQCRH",8.67140593196306,9.1970321454623,8.02347055790497,8.14576059960236,8.02926488859803,8.50791848824777
"NSUN4",5.45376148785481,5.04948116299568,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"MKNK1",6.10691118376025,6.7147912772439,6.86571979433908,5.09970920054362,5.467922580958,6.38328187344124
"ATPAF1",5.23087700832804,4.69623031625439,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"EFCAB14",4.96715343895881,5.04948116299568,5.68264611380475,6.33920071562365,4.9770888836488,5.9517357601784
"CMPK1",6.97025208565506,6.50231620993424,5.68264611380475,6.59277782143442,6.75594514893013,5.3331782699928
"SPATA6",5.23087700832804,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"FAF1",4.96715343895881,5.33302586221419,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"RNF11",5.81698738387323,6.7147912772439,7.08960731982806,6.03134333562224,6.57463603714936,5.3331782699928
"EPS15",6.81813434612107,6.81034084147749,6.14854751394828,6.59277782143442,6.57463603714936,4.22742789384803
"OSBPL9",5.23087700832804,5.77329786295453,6.60058963624906,5.63945629658092,5.83348774422402,4.22742789384803
"NRDC",5.23087700832804,5.33302586221419,5.68264611380475,6.59277782143442,4.9770888836488,4.22742789384803
"TXNDC12",5.81698738387323,5.33302586221419,5.85521045547623,5.09970920054362,6.12489709155534,5.9517357601784
"KTI12",5.45376148785481,4.69623031625439,5.25966149830981,4.22742789384803,4.9770888836488,5.3331782699928
"BTF3L4",6.6480660242547,6.25305255567801,5.48660048793175,6.33920071562365,5.467922580958,6.38328187344124
"CC2D1B",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"PRPF38A",6.34820803139847,5.33302586221419,4.99023772891781,5.63945629658092,5.467922580958,5.9517357601784
"TUT4",6.23259847825732,6.61246178641685,8.19391694112419,5.63945629658092,7.06185174393157,5.9517357601784
"GPX7",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"SHISAL2A",4.96715343895881,5.77329786295453,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"ZYG11B",4.96715343895881,5.95153722397477,6.39220151235508,5.09970920054362,5.83348774422402,5.9517357601784
"ECHDC2",4.96715343895881,4.69623031625439,4.99023772891781,5.09970920054362,4.9770888836488,5.3331782699928
"SCP2",5.81698738387323,6.98432362664443,6.00932155005559,7.16183906949757,4.9770888836488,5.9517357601784
"CPT2",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"C1orf123",5.45376148785481,5.56989199982261,5.25966149830981,4.22742789384803,4.9770888836488,4.22742789384803
"AL606760.3",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"MAGOH",7.60288636799342,5.95153722397477,6.86571979433908,6.33920071562365,6.36722099727102,7.21158830531232
"LRP8",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,6.38328187344124
"YIPF1",5.45376148785481,5.04948116299568,4.99023772891781,4.22742789384803,4.9770888836488,5.3331782699928
"HSPB11",5.81698738387323,6.50231620993424,4.99023772891781,5.63945629658092,5.467922580958,4.22742789384803
"LRRC42",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"TMEM59",7.23345844354182,7.63328471970583,7.78817683985258,6.99590584220857,6.57463603714936,7.87371481860354
"TCEANC2",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"MRPL37",4.64419098111034,5.33302586221419,5.25966149830981,4.22742789384803,4.9770888836488,4.22742789384803
"SSBP3",5.9692199427275,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"TTC22",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"USP24",5.45376148785481,4.69623031625439,5.68264611380475,5.09970920054362,6.12489709155534,5.9517357601784
"PLPP3",4.22742789384803,5.04948116299568,4.99023772891781,4.22742789384803,5.467922580958,5.3331782699928
"OMA1",4.22742789384803,4.69623031625439,4.22742789384803,5.63945629658092,4.22742789384803,4.22742789384803
"MYSM1",6.89619719930481,5.95153722397477,5.48660048793175,5.63945629658092,4.22742789384803,5.3331782699928
"JUN",8.60321907544514,8.38885186035048,8.43061364140698,8.14576059960236,9.414589092835,8.22538882764288
"HOOK1",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"TM2D1",6.34820803139847,5.56989199982261,5.68264611380475,6.03134333562224,5.467922580958,5.3331782699928
"PATJ",5.23087700832804,4.69623031625439,4.99023772891781,5.09970920054362,4.9770888836488,4.22742789384803
"L1TD1",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"USP1",5.81698738387323,5.56989199982261,5.85521045547623,5.63945629658092,6.75594514893013,4.22742789384803
"ATG4C",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"ALG6",4.96715343895881,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"ITGB3BP",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"PGM1",4.96715343895881,5.77329786295453,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"JAK1",7.85825133676214,7.40744261377575,7.50688457418673,7.88595625494302,8.02926488859803,6.98456621692932
"LEPROT",6.81813434612107,6.89995334279123,6.50015485035393,6.80837686950916,4.22742789384803,6.71502521591347
"PDE4B",6.23259847825732,6.7147912772439,5.68264611380475,5.09970920054362,7.52874773525453,4.22742789384803
"MIER1",6.97025208565506,6.25305255567801,7.22163129280011,7.16183906949757,7.62517166242492,6.71502521591347
"SLC35D1",5.23087700832804,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"SERBP1",7.45597367522672,7.82851165866347,7.34257993058757,6.59277782143442,8.02926488859803,8.00070546734067
"GADD45A",6.55487062077416,5.33302586221419,6.86571979433908,7.4455196820593,6.12489709155534,6.98456621692932
"WLS",4.64419098111034,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"LRRC7",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"LRRC40",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,5.467922580958,5.3331782699928
"SRSF11",7.73621161751222,7.13956474962307,7.78817683985258,6.59277782143442,6.91699129181617,7.58030825378561
"ANKRD13C",4.64419098111034,5.04948116299568,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"CTH",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"ZRANB2",5.45376148785481,6.11015747676198,6.78264155239198,7.31064077225432,6.57463603714936,6.71502521591347
"TYW3",5.64677549933564,4.69623031625439,4.22742789384803,5.63945629658092,4.22742789384803,5.9517357601784
"RABGGTB",6.34820803139847,5.56989199982261,5.48660048793175,6.33920071562365,5.467922580958,4.22742789384803
"ST6GALNAC3",4.64419098111034,4.22742789384803,5.25966149830981,4.22742789384803,4.9770888836488,4.22742789384803
"PIGK",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"AK5",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"AC118549.1",5.64677549933564,4.69623031625439,5.85521045547623,5.09970920054362,4.9770888836488,4.22742789384803
"USP33",5.9692199427275,5.33302586221419,5.25966149830981,6.80837686950916,5.467922580958,5.3331782699928
"MIGA1",4.64419098111034,5.33302586221419,4.6586722164309,5.63945629658092,4.22742789384803,5.3331782699928
"NEXN",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,5.3331782699928
"FUBP1",5.64677549933564,5.56989199982261,6.00932155005559,5.09970920054362,6.57463603714936,6.71502521591347
"AC103591.3",7.17202051973996,7.68462349192357,5.25966149830981,5.09970920054362,7.52874773525453,8.74407654532799
"IFI44L",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,7.06185174393157,4.22742789384803
"IFI44",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,6.75594514893013,4.22742789384803
"LINC01781",4.96715343895881,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"PRKACB",5.45376148785481,5.04948116299568,5.48660048793175,7.16183906949757,4.9770888836488,4.22742789384803
"RPF1",5.9692199427275,6.11015747676198,5.25966149830981,6.03134333562224,5.83348774422402,5.3331782699928
"GNG5",8.53164889894343,8.98814339808338,9.48588572464451,7.31064077225432,7.31410544215665,8.74407654532799
"SPATA1",4.64419098111034,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,5.3331782699928
"CTBS",6.73560474279721,6.11015747676198,6.6944853045484,6.59277782143442,6.12489709155534,4.22742789384803
"SSX2IP",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"SYDE2",4.64419098111034,4.69623031625439,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"C1orf52",5.9692199427275,5.77329786295453,6.14854751394828,4.22742789384803,6.36722099727102,4.22742789384803
"BCL10",5.9692199427275,5.56989199982261,6.39220151235508,6.03134333562224,5.83348774422402,5.3331782699928
"ZNHIT6",4.96715343895881,4.22742789384803,4.22742789384803,5.63945629658092,5.467922580958,5.9517357601784
"ODF2L",5.45376148785481,5.77329786295453,6.27551219359965,6.03134333562224,6.12489709155534,6.71502521591347
"SH3GLB1",7.04069054479577,7.34499052574209,7.60686778179473,7.68248056724323,6.57463603714936,8.11741671931074
"SELENOF",6.10691118376025,6.7147912772439,6.14854751394828,6.03134333562224,4.9770888836488,6.71502521591347
"HS2ST1",4.64419098111034,5.04948116299568,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"LMO4",6.34820803139847,5.95153722397477,4.6586722164309,6.03134333562224,4.9770888836488,4.22742789384803
"PKN2",6.23259847825732,5.33302586221419,5.48660048793175,4.22742789384803,4.9770888836488,5.9517357601784
