"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.78902921032401e-09,0.844588796468741,0.284,0.052,3.70257485368657e-05,"2","ATRAID"
1.83682526342891e-09,0.529806082536238,0.232,0.033,3.80149356519248e-05,"2","SETD2"
1.84084386240409e-09,0.90276466502721,0.368,0.088,3.80981045763151e-05,"2","NDUFB8"
1.89730729302669e-09,2.29399158479267,0.179,0.016,3.92666717364804e-05,"2","SSNA1"
1.90119494580109e-09,2.19522592655408,0.168,0.013,3.93471305982994e-05,"2","SLBP"
1.9650792014006e-09,2.0568501661077,0.168,0.013,4.06692791521868e-05,"2","ZBTB20"
1.9650792014006e-09,2.65148691932119,0.168,0.013,4.06692791521868e-05,"2","HLA-DQA2"
1.99066529301458e-09,0.537837058917163,0.358,0.081,4.11988089042298e-05,"2","EIF2S3"
1.99066529301458e-09,0.605914783443165,0.358,0.081,4.11988089042298e-05,"2","ANAPC16"
2.04156223032785e-09,1.01896189881073,0.221,0.029,4.22521719188653e-05,"2","ACBD3"
2.0564230871745e-09,0.641612551393605,0.284,0.052,4.25597322121635e-05,"2","PSME4"
2.06484428453684e-09,2.02798189758828,0.168,0.013,4.27340173127744e-05,"2","TFDP2"
2.06484428453684e-09,1.46125319054337,0.168,0.013,4.27340173127744e-05,"2","TRAPPC6A"
2.09827445601568e-09,0.526690560795337,0.316,0.065,4.34258881417005e-05,"2","ATP5F1C"
2.0991829538114e-09,1.24200630436823,0.168,0.013,4.34446904120806e-05,"2","SRSF8"
2.0991829538114e-09,1.4708579399815,0.168,0.013,4.34446904120806e-05,"2","CLPP"
2.17526960070847e-09,1.27862581079477,0.211,0.026,4.50193796562625e-05,"2","RPAIN"
2.2566337798719e-09,1.59947104810861,0.179,0.016,4.67032927082288e-05,"2","CSNK1G3"
2.25665838978548e-09,1.42860119325821,0.179,0.016,4.67038020350003e-05,"2","NHP2"
2.26897152103672e-09,0.794504005363935,0.211,0.026,4.69586345993759e-05,"2","WNK1"
2.2726152543835e-09,0.26732197296091,0.484,0.134,4.7034045304721e-05,"2","SF3B5"
2.2906545523676e-09,0.848218676816118,0.274,0.049,4.74073866157999e-05,"2","ANP32E"
2.29195752138811e-09,1.51082052596665,0.189,0.02,4.74343528626483e-05,"2","SYPL1"
2.30107046989205e-09,0.678764621803436,0.211,0.026,4.76229544448859e-05,"2","MYLIP"
2.30107046989205e-09,1.03580868580067,0.211,0.026,4.76229544448859e-05,"2","YAF2"
2.32876485555693e-09,1.83870299890734,0.179,0.016,4.81961174506063e-05,"2","DOK2"
2.32876485555693e-09,0.815426308326309,0.179,0.016,4.81961174506063e-05,"2","ESCO1"
2.36217994182794e-09,1.3514919169147,0.189,0.02,4.8887676076071e-05,"2","HIST1H1D"
2.36217994182794e-09,1.11738835373289,0.189,0.02,4.8887676076071e-05,"2","TRAPPC10"
2.36260426683968e-09,0.618524202538054,0.284,0.052,4.88964579065139e-05,"2","APH1A"
2.36562905180318e-09,1.11162730119332,0.179,0.016,4.89590588561186e-05,"2","CAND1"
2.36565478567835e-09,0.846711655983821,0.179,0.016,4.89595914443991e-05,"2","DESI2"
2.36565478567835e-09,1.42195245765361,0.179,0.016,4.89595914443991e-05,"2","ZNF652"
2.36825504106388e-09,1.11147099344386,0.2,0.023,4.9013406329858e-05,"2","NUCB2"
2.36825504106388e-09,0.883395090343145,0.2,0.023,4.9013406329858e-05,"2","GTPBP4"
2.43075644890141e-09,0.30607674788733,0.326,0.068,5.03069354664635e-05,"2","PPP2CA"
2.4344963457157e-09,1.60414026719744,0.189,0.02,5.03843363709322e-05,"2","ZBTB38"
2.43804755283895e-09,1.41410332416452,0.2,0.023,5.04578321535549e-05,"2","TMCO1"
2.43804755283895e-09,1.36976221121253,0.2,0.023,5.04578321535549e-05,"2","TRMT10C"
2.47145867477246e-09,1.07155777573251,0.189,0.02,5.11493087330907e-05,"2","PIP4P1"
2.47145867477246e-09,1.17849030753008,0.189,0.02,5.11493087330907e-05,"2","MBTPS1"
2.58799109088258e-09,0.274963901239768,0.758,0.257,5.35610636169058e-05,"2","HNRNPA2B1"
2.83753823274724e-09,0.585301895953774,0.305,0.062,5.8725691264937e-05,"2","ALKBH7"
2.86461810945261e-09,0.615110913095535,0.274,0.049,5.92861363932313e-05,"2","ZNF706"
3.03722719452471e-09,0.810726103650948,0.389,0.098,6.28584540178834e-05,"2","AKAP13"
3.50820705468562e-09,0.49099560510148,1,0.85,7.26058532037735e-05,"2","EIF1"
3.92100586308016e-09,0.834561934498042,0.253,0.042,8.1149137342307e-05,"2","HMGN3"
4.05546574863573e-09,0.362742143079585,0.295,0.059,8.39319191337652e-05,"2","HIST1H1C"
4.13314756568116e-09,1.01083024336639,0.242,0.039,8.55396220193372e-05,"2","TXNL1"
4.79954407142687e-09,0.800206395296906,0.242,0.039,9.93313641022505e-05,"2","NSRP1"
4.85260308238618e-09,0.360066576319489,0.442,0.121,0.000100429473393064,"2","HIGD2A"
4.85569154645427e-09,1.41471068526549,0.232,0.036,0.000100493392245418,"2","TRIM22"
5.14845670363002e-09,0.276265919962107,0.337,0.075,0.000106552459938327,"2","CYTH1"
5.36680977872256e-09,0.660445443292068,0.242,0.039,0.000111071495180442,"2","SNRPD3"
5.45020475148119e-09,0.39159507064123,0.895,0.329,0.000112797437536655,"2","SRP14"
5.45845823086768e-09,0.431333185089832,0.295,0.059,0.000112968251546038,"2","USP12"
5.84610291693182e-09,2.09408556182605,0.211,0.029,0.000120990945968821,"2","HLA-DRB5"
6.22561354315473e-09,0.846143909643924,0.221,0.033,0.00012884529788913,"2","TAF11"
7.05492129704419e-09,0.362920418652363,0.305,0.065,0.000146008651163626,"2","SRSF4"
7.09174557583309e-09,0.629198731818015,0.221,0.033,0.000146770766437442,"2","AC245297.3"
7.37369317271197e-09,0.812856562736701,0.221,0.033,0.000152605953902447,"2","DDX46"
7.37369317271197e-09,0.802433906400666,0.221,0.033,0.000152605953902447,"2","ZEB1"
7.47007557115868e-09,0.648052634953638,0.221,0.033,0.0001546006840207,"2","PARP8"
7.47103930990606e-09,1.68265732548581,0.2,0.026,0.000154620629557816,"2","PPP1R7"
7.69521858286438e-09,0.394608775269337,0.874,0.326,0.000159260243790961,"2","GNAS"
7.72754419047416e-09,0.357362452425749,0.347,0.081,0.000159929254566053,"2","NDUFB4"
7.72764014969293e-09,0.589593859555549,0.747,0.27,0.000159931240538045,"2","RBM39"
7.76663113221189e-09,0.607285785747168,0.221,0.033,0.000160738197912257,"2","KBTBD2"
8.01898991026868e-09,0.629090402083866,0.274,0.052,0.000165961015182921,"2","ILF2"
8.3459374480547e-09,0.355249451073135,0.316,0.068,0.00017272752142494,"2","PTPN2"
8.53154400336081e-09,0.490301431774797,0.305,0.065,0.000176568834693555,"2","HNRNPL"
9.06393524362712e-09,1.01230306505213,0.2,0.026,0.000187587203802107,"2","BBX"
9.27720669786389e-09,2.32104742857042,0.158,0.013,0.000192001069818991,"2","NUDC"
9.5394673347445e-09,0.745226590538209,0.263,0.049,0.000197428815959872,"2","CALR"
9.57669907821539e-09,0.78097097572849,0.2,0.026,0.000198199364122746,"2","DGUOK"
9.57669907821539e-09,0.793998948699658,0.2,0.026,0.000198199364122746,"2","PHC3"
9.57911718969083e-09,1.60903610177629,0.189,0.023,0.000198249409357841,"2","PRDM1"
9.70923174690521e-09,1.41067881253716,0.2,0.026,0.00020094226023395,"2","SPSB3"
9.70923174690521e-09,0.957458135404791,0.2,0.026,0.00020094226023395,"2","GPATCH8"
9.73995561790368e-09,2.2502448433009,0.158,0.013,0.000201578121468135,"2","ABCF1"
9.73995561790368e-09,2.19682964986887,0.158,0.013,0.000201578121468135,"2","SNRPA"
9.89913324977061e-09,1.66225076001355,0.158,0.013,0.000204872461737253,"2","COPS6"
9.97958398390583e-09,0.735806845329068,0.2,0.026,0.000206537470130915,"2","DHX29"
9.97966670344799e-09,1.19542796536536,0.2,0.026,0.00020653918209456,"2","DENND4A"
9.99724147486135e-09,1.07591196016445,0.189,0.023,0.000206902909563731,"2","CRYBG1"
1.01176157350534e-08,0.832445740151333,0.2,0.026,0.000209394175252664,"2","UBE2G2"
1.01405182442923e-08,1.22516513745343,0.189,0.023,0.000209868165583873,"2","SUPT16H"
1.02251095845355e-08,1.82612043459504,0.158,0.013,0.000211618867961547,"2","RASSF3"
1.02857900228688e-08,1.08451806221655,0.189,0.023,0.000212874710313293,"2","EMC4"
1.03919866434591e-08,1.60737331478348,0.158,0.013,0.00021507255557303,"2","TNFRSF10B"
1.03919866434591e-08,1.68277575294746,0.158,0.013,0.00021507255557303,"2","TTC17"
1.03919866434591e-08,2.15242588962477,0.158,0.013,0.00021507255557303,"2","CPSF6"
1.03919866434591e-08,1.76714820906164,0.158,0.013,0.00021507255557303,"2","ZNF44"
1.04496105596489e-08,1.7020394961619,0.168,0.016,0.000216265140142494,"2","AP3M2"
1.05615095058751e-08,0.981395615104903,0.158,0.013,0.000218581000733592,"2","DUSP11"
1.05615095058751e-08,1.78854851058049,0.158,0.013,0.000218581000733592,"2","CLK4"
1.05615095058751e-08,1.34763210354343,0.158,0.013,0.000218581000733592,"2","EBPL"
1.05822161216061e-08,1.36303616419779,0.179,0.02,0.000219009544852759,"2","EIF3B"
1.06120787555266e-08,1.97083679755781,0.168,0.016,0.000219627581924379,"2","MTF2"
1.07338463777706e-08,1.24489294237954,0.189,0.023,0.00022214768463434,"2","PDCD6"
1.07770008897153e-08,2.01047944454012,0.168,0.016,0.000223040810413548,"2","MALT1"
1.08808595783766e-08,0.659793139346117,0.926,0.453,0.000225190269834082,"2","COX4I1"
1.08995064779956e-08,0.94857757451823,0.179,0.02,0.000225576186068597,"2","THOC2"
1.10430286471787e-08,0.94052411600785,0.189,0.023,0.00022854652088201,"2","ZCRB1"
1.12868526168857e-08,1.54455630136667,0.168,0.016,0.000233592701759066,"2","HEXIM1"
1.13928440615315e-08,1.06286808470563,0.179,0.02,0.000235786300697457,"2","BDP1"
1.14619547655665e-08,1.82255623403799,0.168,0.016,0.000237216615828165,"2","IAH1"
1.14619547655665e-08,1.08353960087777,0.168,0.016,0.000237216615828165,"2","BEX4"
1.14619547655665e-08,1.32061006271654,0.168,0.016,0.000237216615828165,"2","FBXW5"
1.14619547655665e-08,1.36012919564368,0.168,0.016,0.000237216615828165,"2","MRPS35"
1.14619547655665e-08,1.18187073999446,0.168,0.016,0.000237216615828165,"2","RASA3"
1.15620611520046e-08,0.49401310820546,0.179,0.02,0.000239288417601888,"2","HELB"
1.15620611520046e-08,0.869424737669468,0.179,0.02,0.000239288417601888,"2","RBL2"
1.15620611520046e-08,0.798047137431015,0.179,0.02,0.000239288417601888,"2","MAP2K7"
1.1913502584773e-08,0.260659921005225,0.326,0.075,0.000246561849494463,"2","MMADHC"
1.27184577532076e-08,0.502254907876336,0.295,0.062,0.000263221201660385,"2","RBM23"
1.35439755238151e-08,0.371182344282378,0.379,0.098,0.000280306117440876,"2","PPIG"
1.46809781622767e-08,0.973192449196099,0.242,0.042,0.000303837524046478,"2","SNX6"
1.55800609469228e-08,0.419203726607472,0.242,0.042,0.000322444941357515,"2","PSMB9"
1.61845383817275e-08,0.358374270623751,0.284,0.059,0.000334955206348232,"2","GOLGB1"
1.69291471449312e-08,0.301053801750185,0.242,0.042,0.000350365629311495,"2","TMEM165"
1.69291471449312e-08,0.402140882593117,0.242,0.042,0.000350365629311495,"2","AL118516.1"
1.71309054457056e-08,0.621905436321722,0.242,0.042,0.000354541219104323,"2","ZNF644"
1.73100183543016e-08,0.303361648213811,0.4,0.107,0.000358248139860627,"2","MIF"
1.76341128301153e-08,0.587568146885314,0.284,0.059,0.000364955599132066,"2","WASF2"
1.76549114019903e-08,0.609396437121073,0.274,0.055,0.000365386046375591,"2","USF2"
1.8539886130811e-08,0.837105727561955,0.232,0.039,0.000383701483363265,"2","LUC7L3"
1.89951172110711e-08,0.88757189837541,0.232,0.039,0.000393122945800328,"2","CEBPZ"
1.94610682216239e-08,0.731999449798035,0.232,0.039,0.000402766267914729,"2","MRPL47"
2.05483747260425e-08,0.297164685912475,0.474,0.14,0.000425269163330175,"2","H2AFZ"
2.06271973475146e-08,0.587830594790431,0.305,0.068,0.000426900476304162,"2","ADAR"
2.11809167443904e-08,0.370360624151053,0.232,0.039,0.000438360252941903,"2","ZC3H7A"
2.14383498381795e-08,0.561807999210602,0.232,0.039,0.000443688088250964,"2","TROVE2"
2.14383498381795e-08,0.702965758340649,0.232,0.039,0.000443688088250964,"2","CHRAC1"
2.21916086549927e-08,0.625988979281286,0.274,0.055,0.000459277532723729,"2","COPS2"
2.33020251755634e-08,0.488250163549279,0.305,0.068,0.000482258713033461,"2","TAF7"
2.44036188106481e-08,0.702953627590014,0.263,0.052,0.000505057294905172,"2","CUL3"
2.45930265496329e-08,0.991611287434414,0.253,0.049,0.000508977277471202,"2","NDUFAB1"
2.49632547743326e-08,0.680564041575364,0.221,0.036,0.000516639520809588,"2","MGST3"
2.62278440357059e-08,0.363275276585197,0.221,0.036,0.000542811460162969,"2","TUBGCP2"
2.63695516686591e-08,0.276932367820177,0.716,0.254,0.000545744241334569,"2","COX7A2"
2.7251527244185e-08,0.673969528465081,0.263,0.052,0.000563997607845654,"2","MRFAP1"
2.78806071646276e-08,0.752102097915975,0.211,0.033,0.000577017045879132,"2","SLIRP"
3.03348194640844e-08,0.385443287801315,0.442,0.13,0.00062780942362869,"2","RSRC2"
3.04677509091146e-08,0.880877999256532,0.211,0.033,0.000630560572815036,"2","NTAN1"
3.25866274070289e-08,0.654128330226871,0.253,0.049,0.00067441284081587,"2","EMC6"
3.29371520961005e-08,1.0762264970576,0.2,0.029,0.000681667299780896,"2","ADRM1"
3.53323398722179e-08,0.850599115647682,0.242,0.046,0.000731238105995422,"2","TBCB"
3.85376643664583e-08,0.274367245968511,0.253,0.049,0.00079757550172822,"2","TIPRL"
3.957934645834e-08,0.989896389412117,0.189,0.026,0.000819134154301804,"2","RAB4A"
4.02706104223638e-08,1.63388605575474,0.179,0.023,0.000833440553301241,"2","RBCK1"
4.12049354323389e-08,0.902191706174835,0.189,0.026,0.000852777343707686,"2","MARCH7"
4.23244309080731e-08,1.17556481417027,0.189,0.026,0.000875946422073482,"2","IDH3B"
4.28951820302975e-08,0.645946567899989,0.189,0.026,0.000887758687299037,"2","MAPK8"
4.28951820302975e-08,0.636875843105771,0.189,0.026,0.000887758687299037,"2","LSM12"
4.54851895377063e-08,0.338525284406453,0.358,0.094,0.00094136148267237,"2","ATP5PB"
4.62760358903774e-08,1.18882596676119,0.179,0.023,0.000957728838787251,"2","DDX39B"
4.66735126435643e-08,0.377316732738454,0.274,0.059,0.000965955017671207,"2","TAGAP"
4.69462157488022e-08,0.488042852148954,0.305,0.072,0.000971598881137211,"2","BRD4"
4.71830171668367e-08,1.96170072358809,0.168,0.02,0.000976499723284852,"2","RPIA"
4.75230688677765e-08,0.288789630587767,0.242,0.046,0.000983537433287503,"2","SMU1"
4.8241572937586e-08,0.912305608868309,0.179,0.023,0.000998407593516281,"2","GIGYF1"
4.91684335155621e-08,0.276694211182863,0.242,0.046,0.00101758990003807,"2","N4BP1"
4.99866402012028e-08,0.971676601626637,0.168,0.02,0.00103452350560409,"2","TM2D1"
5.04988970080882e-08,1.51548476654195,0.158,0.016,0.00104512517247939,"2","TOPBP1"
5.1181493868032e-08,0.350890862369525,0.379,0.104,0.00105925219709279,"2","PSMD7"
5.1447879027082e-08,0.982289200925297,0.168,0.02,0.00106476530434449,"2","MCRIP2"
5.1448347028008e-08,1.43209731108051,0.168,0.02,0.00106477499009165,"2","TXN2"
5.2194177553505e-08,0.913129052021928,0.168,0.02,0.00108021069864734,"2","RBBP7"
5.23073892486114e-08,0.301852706603648,0.305,0.072,0.00108255372788926,"2","BCL7B"
5.28340216675782e-08,1.34125480167221,0.158,0.016,0.0010934529124322,"2","CMC2"
5.29514445027693e-08,0.898912171373437,0.168,0.02,0.00109588309542931,"2","PEX2"
5.29514445027693e-08,1.16136624685199,0.168,0.02,0.00109588309542931,"2","KAT7"
5.36354002351583e-08,1.14445693107214,0.158,0.016,0.00111003824326684,"2","SPRTN"
5.36354002351583e-08,0.894000789923028,0.158,0.016,0.00111003824326684,"2","FIP1L1"
5.36354002351583e-08,1.17089479532367,0.158,0.016,0.00111003824326684,"2","TMED7"
5.44485534974634e-08,1.16681861628759,0.158,0.016,0.0011268672631835,"2","PSMA5"
5.44485534974634e-08,1.23655952681386,0.158,0.016,0.0011268672631835,"2","RCSD1"
5.44485534974634e-08,1.06233766714722,0.158,0.016,0.0011268672631835,"2","ABT1"
5.44485534974634e-08,1.38330838200943,0.158,0.016,0.0011268672631835,"2","CCNC"
5.90882598565544e-08,0.546851170331378,0.295,0.068,0.00122289062599125,"2","PSMB8"
5.95846530449065e-08,0.688040220638048,0.232,0.042,0.00123316397941739,"2","SPCS2"
6.31264005698163e-08,0.349148565362166,0.232,0.042,0.00130646398619292,"2","CHMP1B"
6.38588282564219e-08,0.443217152749709,0.232,0.042,0.00132162230959491,"2","STT3B"
6.86738451665139e-08,0.407351273119207,0.326,0.081,0.00142127389956617,"2","PTPN1"
7.34043858719473e-08,0.347724863470732,0.263,0.055,0.00151917717000582,"2","HIPK1"
7.86447773144497e-08,0.480685905328029,0.221,0.039,0.00162763231129985,"2","NDUFS8"
8.14698637944374e-08,0.973881902309331,0.221,0.039,0.00168610030108968,"2","GABPB1"
8.95542777071715e-08,0.413838735481382,0.253,0.052,0.00185341533142762,"2","STAG2"
9.44919428191316e-08,0.267349060409662,0.253,0.052,0.00195560524858475,"2","ELF2"
9.75799744888756e-08,0.455945379481875,0.253,0.052,0.00201951515202177,"2","KDM2A"
9.87270839664841e-08,0.349572596814713,0.326,0.085,0.00204325572977036,"2","POLR2J"
9.93969919250815e-08,0.779591542217556,0.211,0.036,0.00205712014488149,"2","TRAF3IP3"
1.00599067293363e-07,0.619564956769613,0.211,0.036,0.00208199829670345,"2","DYNLT1"
1.01815208635501e-07,0.519157456191385,0.211,0.036,0.00210716755792033,"2","SELENOF"
1.04405747431359e-07,1.8152112917863,0.189,0.029,0.0021607813488394,"2","HLA-DMB"
1.13696553970547e-07,0.848259549104301,0.242,0.049,0.00235306388097444,"2","CRBN"
1.18229291520752e-07,1.0497350356006,0.2,0.033,0.00244687341731348,"2","SECISBP2L"
1.18230078227313e-07,0.733337071232536,0.2,0.033,0.00244688969899248,"2","AKAP17A"
1.2127932661428e-07,0.342302897189418,0.726,0.261,0.00250999694360913,"2","SRSF5"
1.25740832005714e-07,0.265610723914531,0.2,0.033,0.00260233225919027,"2","TNKS2"
1.33928185375845e-07,0.33787756815294,0.726,0.303,0.0027717777245385,"2","S100A10"
1.38180348977097e-07,1.03166493580201,0.189,0.029,0.00285978050243,"2","UBE2L6"
1.47047717723487e-07,0.664759106055518,0.232,0.046,0.00304329956600529,"2","TUBB"
1.49090931486759e-07,1.20618651030127,0.189,0.029,0.00308558591804997,"2","VDAC3"
1.51773630368994e-07,1.45078152248725,0.179,0.026,0.0031411070541167,"2","YWHAH"
1.52909546627542e-07,0.543442439233676,0.189,0.029,0.0031646159770036,"2","LSM1"
1.52909546627542e-07,0.573226134553539,0.189,0.029,0.0031646159770036,"2","NGDN"
1.53805366883445e-07,0.269911888004292,0.274,0.062,0.00318315587301979,"2","MKNK2"
1.5610008738589e-07,0.456662975988865,0.937,0.469,0.00323064740853839,"2","HLA-A"
1.68519888864311e-07,0.759412598458958,0.179,0.026,0.00348768761993579,"2","UBE3A"
1.70734770684878e-07,0.831230999717184,0.179,0.026,0.00353352681409423,"2","PPTC7"
1.77548275618861e-07,0.798524128522717,0.179,0.026,0.00367453911220796,"2","AUP1"
1.77549595316454e-07,1.22591844445842,0.179,0.026,0.00367456642466933,"2","OCIAD1"
1.79879090432196e-07,0.932970444601807,0.179,0.026,0.00372277765558472,"2","YIPF5"
1.79879090432196e-07,0.776548827140524,0.179,0.026,0.00372277765558472,"2","USP14"
1.81396168246077e-07,0.387483012578142,0.232,0.046,0.00375417509802081,"2","IGBP1"
1.82238119480827e-07,0.372656234647124,0.179,0.026,0.00377160012077519,"2","CDK11A"
1.82238119480827e-07,0.622541981703352,0.179,0.026,0.00377160012077519,"2","IP6K1"
1.82238119480827e-07,1.25491044700721,0.179,0.026,0.00377160012077519,"2","ARL2BP"
1.83534166392386e-07,0.527693222461006,0.337,0.091,0.00379842310765681,"2","MTDH"
1.89852350013285e-07,1.34302279226435,0.168,0.023,0.00392918423587494,"2","COPB1"
1.92437560177014e-07,1.34338453495989,0.168,0.023,0.00398268774542349,"2","THUMPD3-AS1"
2.00397387408541e-07,0.853992907305769,0.168,0.023,0.00414742432980717,"2","TCP11L2"
2.05882469470789e-07,1.10697101222328,0.168,0.023,0.00426094358816744,"2","USP1"
2.05882469470789e-07,1.23262879740705,0.168,0.023,0.00426094358816744,"2","CHMP4A"
2.09432893846613e-07,0.533920842450623,0.253,0.055,0.00433442317104951,"2","NXT1"
2.14350862014496e-07,0.428059333965582,0.221,0.042,0.00443620544025202,"2","CDKN1B"
2.14796866550803e-07,1.54974994729013,0.158,0.02,0.00444543595013543,"2","DECR1"
2.17838289988047e-07,1.62713035211256,0.158,0.02,0.00450838124959263,"2","SNX2"
2.20921308154232e-07,0.982290331117116,0.158,0.02,0.00457218739355999,"2","TMEM248"
2.24198324928963e-07,0.622104580848289,0.221,0.042,0.00464000853272982,"2","ALYREF"
2.27214325138034e-07,1.03763139346021,0.158,0.02,0.00470242767305675,"2","SUGT1"
2.30425439519738e-07,0.675888245329508,0.158,0.02,0.00476888489630051,"2","STAG1"
2.36979721844207e-07,0.989407560459868,0.158,0.02,0.00490453232328771,"2","RABGGTB"
2.36979721844207e-07,0.649208601922078,0.158,0.02,0.00490453232328771,"2","RYK"
2.36979721844207e-07,1.18341755470644,0.158,0.02,0.00490453232328771,"2","NDUFB5"
2.36979721844207e-07,0.870513847156186,0.158,0.02,0.00490453232328771,"2","NT5C3A"
2.36979721844207e-07,0.712994502215355,0.158,0.02,0.00490453232328771,"2","DMTF1"
2.36979721844207e-07,0.799104625651095,0.158,0.02,0.00490453232328771,"2","PUF60"
2.36979721844207e-07,1.0229040317158,0.158,0.02,0.00490453232328771,"2","POLE3"
2.36979721844207e-07,0.778052990326776,0.158,0.02,0.00490453232328771,"2","SIK3"
2.36979721844207e-07,1.37285310038772,0.158,0.02,0.00490453232328771,"2","KAT6B"
2.36979721844207e-07,0.654312703249867,0.158,0.02,0.00490453232328771,"2","SIN3A"
2.36979721844207e-07,1.21941875248466,0.158,0.02,0.00490453232328771,"2","AKAP8"
2.44448100956315e-07,0.564697659500608,0.253,0.055,0.0050590978973919,"2","TUFM"
2.48115078753938e-07,1.03392303236534,0.211,0.039,0.0051349896698915,"2","PSMA2"
2.5681543724449e-07,0.677505476874131,0.211,0.039,0.00531505228921196,"2","SMARCC1"
2.64963178609011e-07,0.362124683810918,0.358,0.101,0.0054836779444921,"2","VDAC2"
2.98052566467113e-07,0.380912978038982,0.211,0.039,0.00616849591560337,"2","LSM6"
3.01476715116464e-07,0.406729047341305,0.211,0.039,0.00623936209605034,"2","SMNDC1"
3.0323535635823e-07,0.274839904942442,0.274,0.065,0.00627575893518993,"2","WDR82"
3.16232846547182e-07,0.297505673250049,0.905,0.401,0.00654475499214048,"2","DDX5"
3.42335524206338e-07,0.875427425683038,0.2,0.036,0.00708497600897436,"2","CENPC"
3.42335524206338e-07,0.931361679413894,0.2,0.036,0.00708497600897436,"2","RNF19A"
3.46368255858358e-07,0.685132530998247,0.2,0.036,0.00716843742324457,"2","TSTD1"
3.5044682433127e-07,0.358296728021558,0.2,0.036,0.00725284747635996,"2","NDUFAF8"
3.90136951627284e-07,0.305422769592101,0.411,0.127,0.00807427435087827,"2","SELENOT"
3.9893182189448e-07,0.389429271658728,0.284,0.072,0.00825629298592816,"2","BLOC1S2"
4.21227523920749e-07,0.946127956497844,0.189,0.033,0.00871772483506383,"2","CCNH"
4.41933146091851e-07,0.515827411416913,0.189,0.033,0.00914624839151695,"2","UBE2Q1"
4.52880926015716e-07,0.422146636104715,0.232,0.049,0.00937282364482125,"2","FUNDC2"
4.63145127800478e-07,0.486759634367997,0.253,0.059,0.00958525156495869,"2","EIF3I"
4.69198686085526e-07,0.743327426402492,0.189,0.033,0.00971053600722605,"2","GRASP"
4.74843195707562e-07,0.512963396242674,0.189,0.033,0.0098273547783637,"2","SURF1"
4.80091142811426e-07,1.03271449893096,0.179,0.029,0.00993596629162528,"2","ISG15"
4.86329341996937e-07,0.838773154761822,0.189,0.033,0.0100650720619686,"2","C19orf70"
5.18950154422669e-07,0.803755158027876,0.221,0.046,0.0107401923959316,"2","METTL26"
5.36514006544486e-07,0.880999395248773,0.179,0.029,0.0111036938794447,"2","UPF3A"
5.84766389476655e-07,0.893350012896539,0.179,0.029,0.0121023251966088,"2","PDE12"
5.99304116656619e-07,0.457348946854041,0.179,0.029,0.0124031979983254,"2","SPAG7"
6.06703011282243e-07,0.707385487144234,0.179,0.029,0.0125563255214973,"2","YTHDF2"
6.06703011282243e-07,0.93645035514076,0.179,0.029,0.0125563255214973,"2","KPNB1"
6.89433120513499e-07,1.11354452968893,0.168,0.026,0.0142685078621474,"2","TIAL1"
6.98226752095748e-07,1.2199216083163,0.168,0.026,0.0144505008613736,"2","AC025159.1"
7.04998597345652e-07,0.543370392088875,0.263,0.065,0.0145906509706656,"2","NDUFC1"
7.3150394869961e-07,0.391292835543104,0.242,0.055,0.0151392057222871,"2","EIF3A"
7.34335414156607e-07,0.981169776423328,0.211,0.042,0.0151978057313851,"2","MXD4"
7.43840902691417e-07,0.306886208401759,0.168,0.026,0.0153945313221016,"2","CTBP1"
7.43840902691417e-07,0.85479761167112,0.168,0.026,0.0153945313221016,"2","SMARCA5"
7.43840902691417e-07,0.432714804024194,0.168,0.026,0.0153945313221016,"2","MED23"
7.61336966777697e-07,0.561312376625171,0.242,0.055,0.0157566298644312,"2","HECTD1"
7.67066235784251e-07,0.303922900361387,0.211,0.042,0.0158752028157909,"2","PRPF8"
7.75465955494874e-07,0.367414559942489,0.211,0.042,0.0160490434149219,"2","DDA1"
8.27755802562444e-07,0.252065426518665,0.211,0.042,0.0171312340898323,"2","CGGBP1"
8.34526544394465e-07,1.29856526404351,0.158,0.023,0.0172713613627879,"2","GGA2"
8.56695119237083e-07,0.946028503282016,0.158,0.023,0.0177301621877307,"2","COPS5"
8.67991003638038e-07,0.714000031515545,0.158,0.023,0.0179639418112928,"2","MRPS18C"
8.91014582715849e-07,0.295808042084676,0.158,0.023,0.0184404378038872,"2","MRPL20"
8.91014582715849e-07,0.548350669092298,0.158,0.023,0.0184404378038872,"2","C1orf52"
8.91014582715849e-07,0.736237641835984,0.158,0.023,0.0184404378038872,"2","PANK3"
8.91014582715849e-07,0.699340272173241,0.158,0.023,0.0184404378038872,"2","MSI2"
9.2844582750472e-07,0.760827606558064,0.2,0.039,0.0192151148460377,"2","SDHB"
9.76865790084976e-07,0.343029613903495,0.232,0.052,0.0202172143915987,"2","TPP2"
1.01476935086488e-06,0.789371389049897,0.2,0.039,0.0210016664854996,"2","SCP2"
1.03752844870258e-06,0.269953104882842,0.2,0.039,0.0214726887743486,"2","ARHGEF1"
1.04851777794423e-06,0.329751348033899,0.232,0.052,0.0217001239323338,"2","SREK1IP1"
1.04909144832459e-06,0.271660226555597,0.2,0.039,0.0217119966145256,"2","CANX"
1.06077842511484e-06,0.431599306686199,0.2,0.039,0.0219538702861768,"2","ORMDL1"
1.06990187342801e-06,0.604571876348862,0.232,0.052,0.022142689172466,"2","KANSL1"
1.07259065197759e-06,0.629393066534657,0.2,0.039,0.0221983361333282,"2","CXXC5"
